AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
MET,-120,-30,2,3,0.66666667,-61.38,-77.27,-58.9,0.0,8.14,32.02,4.57,0.0
MET,-120,0,4,12,0.33333333,-63.6,176.75,62.06,0.0,12.6,8.59,11.24,0.0
MET,-120,0,4,12,0.33333333,-63.3,-164.7,-67.64,0.0,4.96,4.08,3.56,0.0
MET,-120,0,2,12,0.16666667,-61.21,-53.06,-61.87,0.0,2.08,3.56,1.58,0.0
MET,-120,30,4,10,0.4,-65.14,-168.24,74.99,0.0,7.04,6.05,5.68,0.0
MET,-120,30,2,10,0.2,-63.05,-176.03,-165.35,0.0,6.6,0.51,23.79,0.0
MET,-120,60,2,6,0.33333333,-75.92,-53.33,-83.61,0.0,8.41,8.74,6.24,0.0
MET,-120,90,2,8,0.25,-83.74,169.24,178.56,0.0,8.41,13.53,33.31,0.0
MET,-120,90,2,8,0.25,-44.47,177.28,-85.13,0.0,18.05,15.06,21.25,0.0
MET,-120,90,2,8,0.25,-79.41,-62.02,-48.86,0.0,27.48,7.37,27.91,0.0
MET,-120,120,2,56,0.03571429,45.4,168.65,-57.01,0.0,0.03,0.01,0.03,0.0
MET,-120,120,3,56,0.05357143,-178.64,69.0,85.12,0.0,7.36,22.01,16.33,0.0
MET,-120,120,7,56,0.125,-174.54,170.28,63.42,0.0,4.4,21.57,10.39,0.0
MET,-120,120,4,56,0.07142857,-179.82,161.83,172.68,0.0,6.25,17.26,3.74,0.0
MET,-120,120,9,56,0.16071429,-168.33,178.85,-69.58,0.0,8.58,6.36,18.4,0.0
MET,-120,120,2,56,0.03571429,-169.91,-89.45,-97.8,0.0,0.24,1.24,0.48,0.0
MET,-120,120,9,56,0.16071429,-61.46,-178.98,77.92,0.0,11.41,5.43,6.34,0.0
MET,-120,120,4,56,0.07142857,-65.07,-165.46,171.74,0.0,5.12,9.29,8.65,0.0
MET,-120,120,8,56,0.14285714,-60.31,179.78,-66.67,0.0,6.35,15.24,11.9,0.0
MET,-120,120,2,56,0.03571429,-61.14,-82.54,100.88,0.0,4.51,0.74,2.2,0.0
MET,-120,120,3,56,0.05357143,-56.45,-71.02,-59.12,0.0,6.34,15.15,17.22,0.0
MET,-120,150,6,62,0.09677419,66.25,-177.31,74.11,0.0,7.72,5.97,6.55,0.0
MET,-120,150,3,62,0.0483871,55.41,-177.68,169.99,0.0,9.65,9.16,30.11,0.0
MET,-120,150,5,62,0.08064516,57.82,-176.76,-68.16,0.0,4.8,5.83,10.42,0.0
MET,-120,150,2,62,0.03225806,28.86,-25.59,-69.42,0.0,0.0,0.0,0.0,0.0
MET,-120,150,3,62,0.0483871,-167.62,177.24,76.24,0.0,15.6,4.79,5.96,0.0
MET,-120,150,3,62,0.0483871,-173.19,179.24,-76.26,0.0,13.69,3.42,6.99,0.0
MET,-120,150,9,62,0.14516129,-61.29,-178.5,68.59,0.0,4.27,8.53,7.55,0.0
MET,-120,150,7,62,0.11290323,-63.1,-169.74,-142.96,0.0,6.84,18.68,11.28,0.0
MET,-120,150,10,62,0.16129032,-65.06,-175.03,-71.41,0.0,8.24,14.81,7.33,0.0
MET,-120,150,10,62,0.16129032,-58.31,-70.42,-72.1,0.0,6.16,5.9,9.96,0.0
MET,-90,-180,2,7,0.28571429,-85.38,89.85,66.81,0.0,10.66,12.35,8.62,0.0
MET,-90,-180,2,7,0.28571429,-59.34,-160.99,-70.12,0.0,2.06,20.83,12.85,0.0
MET,-90,-60,2,6,0.33333333,-58.79,-169.6,-59.78,0.0,11.64,6.25,11.64,0.0
MET,-90,-30,4,67,0.05970149,-150.97,60.06,62.43,0.0,14.81,3.6,21.47,0.0
MET,-90,-30,2,67,0.02985075,167.67,-174.37,93.13,0.0,12.21,2.73,14.49,0.0
MET,-90,-30,3,67,0.04477612,-178.97,-174.3,-174.07,0.0,10.55,17.65,4.36,0.0
MET,-90,-30,5,67,0.07462687,-178.07,177.4,-73.52,0.0,17.82,11.63,20.7,0.0
MET,-90,-30,11,67,0.1641791,-66.74,174.26,68.95,0.0,6.71,8.14,8.22,0.0
MET,-90,-30,7,67,0.10447761,-67.52,176.09,-172.98,0.0,8.15,8.17,16.81,0.0
MET,-90,-30,10,67,0.14925373,-64.9,-167.91,-67.76,0.0,9.64,6.07,15.95,0.0
MET,-90,-30,4,67,0.05970149,-64.34,-63.51,90.57,0.0,2.67,2.47,6.59,0.0
MET,-90,-30,3,67,0.04477612,-62.86,-62.67,-177.21,0.0,3.08,6.17,11.53,0.0
MET,-90,-30,15,67,0.2238806,-65.68,-61.97,-70.25,0.0,5.93,5.59,6.52,0.0
MET,-90,0,2,64,0.03125,67.25,177.83,63.17,0.0,3.28,1.76,6.0,0.0
MET,-90,0,2,64,0.03125,64.19,-177.05,-56.35,0.0,7.94,0.04,17.93,0.0
MET,-90,0,2,64,0.03125,-128.65,57.4,57.8,0.0,0.67,0.21,0.48,0.0
MET,-90,0,15,64,0.234375,-59.5,175.84,68.18,0.0,12.08,4.53,9.99,0.0
MET,-90,0,5,64,0.078125,-64.24,-178.95,169.64,0.0,3.89,2.82,11.49,0.0
MET,-90,0,11,64,0.171875,-68.71,-178.05,-61.23,0.0,8.44,8.11,23.82,0.0
MET,-90,0,4,64,0.0625,-68.56,-68.81,95.51,0.0,2.05,7.86,4.49,0.0
MET,-90,0,20,64,0.3125,-65.13,-62.82,-71.94,0.0,6.04,8.13,6.42,0.0
MET,-90,30,2,6,0.33333333,-70.33,175.69,69.7,0.0,7.2,10.1,1.61,0.0
MET,-90,30,2,6,0.33333333,-64.76,-62.96,106.31,0.0,0.76,6.29,11.2,0.0
MET,-90,60,5,8,0.625,-66.16,-175.84,63.19,0.0,4.02,3.55,7.06,0.0
MET,-90,90,2,6,0.33333333,-174.07,-174.65,-68.34,0.0,0.0,0.0,0.0,0.0
MET,-90,90,2,6,0.33333333,-64.14,-174.82,-165.72,0.0,4.09,4.69,1.77,0.0
MET,-90,120,7,48,0.14583333,178.72,61.93,77.98,0.0,4.48,5.02,8.7,0.0
MET,-90,120,3,48,0.0625,179.35,64.83,-146.2,0.0,9.03,3.59,28.22,0.0
MET,-90,120,3,48,0.0625,-175.06,-172.87,-175.67,0.0,10.2,6.34,3.44,0.0
MET,-90,120,5,48,0.10416667,176.43,-172.79,-79.79,0.0,4.21,2.54,14.92,0.0
MET,-90,120,8,48,0.16666667,-84.44,-177.61,70.68,0.0,11.26,6.79,9.93,0.0
MET,-90,120,7,48,0.14583333,-61.3,-167.43,-84.7,0.0,5.51,9.8,13.86,0.0
MET,-90,120,9,48,0.1875,-60.31,-61.99,-72.16,0.0,7.79,4.75,9.77,0.0
MET,-90,150,2,53,0.03773585,52.32,-167.18,172.22,0.0,2.04,3.83,6.3,0.0
MET,-90,150,3,53,0.05660377,75.23,177.5,-54.64,0.0,11.82,9.21,13.46,0.0
MET,-90,150,2,53,0.03773585,-145.28,75.66,81.02,0.0,10.53,7.58,17.5,0.0
MET,-90,150,3,53,0.05660377,-169.6,64.89,174.67,0.0,12.85,4.72,28.03,0.0
MET,-90,150,4,53,0.0754717,-171.22,162.56,78.81,0.0,2.73,27.79,8.18,0.0
MET,-90,150,2,53,0.03773585,-172.9,171.5,161.0,0.0,9.87,0.02,3.27,0.0
MET,-90,150,2,53,0.03773585,-86.85,52.83,64.36,0.0,9.54,4.47,1.64,0.0
MET,-90,150,6,53,0.11320755,-61.16,-175.59,55.1,0.0,4.89,12.32,5.81,0.0
MET,-90,150,4,53,0.0754717,-62.0,-179.42,-150.55,0.0,13.66,9.2,12.4,0.0
MET,-90,150,5,53,0.09433962,-63.0,-173.95,-69.73,0.0,13.31,6.5,12.77,0.0
MET,-90,150,3,53,0.05660377,-58.15,-64.52,97.19,0.0,6.19,4.76,3.05,0.0
MET,-90,150,4,53,0.0754717,-68.91,-76.49,157.2,0.0,7.3,8.72,26.49,0.0
MET,-90,150,10,53,0.18867925,-61.63,-60.6,-69.74,0.0,3.83,3.24,5.49,0.0
MET,-60,-180,2,3,0.66666667,61.02,-155.72,157.97,0.0,0.72,3.2,14.01,0.0
MET,-60,-60,7,140,0.05,-168.12,58.46,82.56,0.0,7.44,8.95,15.76,0.0
MET,-60,-60,4,140,0.02857143,-174.33,62.74,-167.48,0.0,5.87,5.17,27.2,0.0
MET,-60,-60,3,140,0.02142857,-171.13,87.25,-88.71,0.0,12.78,4.87,13.48,0.0
MET,-60,-60,19,140,0.13571429,-176.17,-179.4,73.0,0.0,7.26,8.62,9.62,0.0
MET,-60,-60,4,140,0.02857143,-173.06,178.33,174.9,0.0,7.71,15.17,12.54,0.0
MET,-60,-60,15,140,0.10714286,-171.6,174.2,-67.8,0.0,12.35,6.27,9.83,0.0
MET,-60,-60,5,140,0.03571429,177.49,-85.7,176.47,0.0,12.98,8.28,8.34,0.0
MET,-60,-60,5,140,0.03571429,-177.37,-84.74,-74.07,0.0,2.9,4.63,8.36,0.0
MET,-60,-60,18,140,0.12857143,-68.39,173.42,67.34,0.0,4.71,7.55,5.34,0.0
MET,-60,-60,21,140,0.15,-75.43,-179.41,178.01,0.0,7.16,5.33,11.31,0.0
MET,-60,-60,14,140,0.1,-76.3,-168.12,-82.87,0.0,10.24,8.63,15.67,0.0
MET,-60,-60,8,140,0.05714286,-69.68,-63.57,96.54,0.0,4.34,4.93,2.86,0.0
MET,-60,-60,5,140,0.03571429,-64.92,-65.93,-178.19,0.0,5.43,7.97,6.39,0.0
MET,-60,-60,10,140,0.07142857,-76.46,-59.53,-62.22,0.0,10.11,10.35,12.09,0.0
MET,-60,-30,8,386,0.02072539,70.68,177.24,76.72,0.0,7.26,2.84,14.75,0.0
MET,-60,-30,3,386,0.00777202,67.89,178.74,-94.17,0.0,5.82,8.76,9.04,0.0
MET,-60,-30,2,386,0.00518135,63.55,-67.69,-173.8,0.0,12.82,4.47,7.02,0.0
MET,-60,-30,30,386,0.07772021,-174.02,59.76,71.72,0.0,7.52,4.19,10.4,0.0
MET,-60,-30,7,386,0.01813472,-173.03,60.19,-162.29,0.0,5.11,4.77,13.17,0.0
MET,-60,-30,3,386,0.00777202,-178.73,87.9,-59.66,0.0,9.25,7.11,9.2,0.0
MET,-60,-30,26,386,0.06735751,-176.04,-178.03,62.33,0.0,7.58,14.07,11.68,0.0
MET,-60,-30,11,386,0.02849741,-175.13,177.0,178.92,0.0,6.7,8.72,8.1,0.0
MET,-60,-30,27,386,0.06994819,-177.21,-179.98,-65.91,0.0,9.37,10.02,11.52,0.0
MET,-60,-30,6,386,0.01554404,-178.99,-86.72,-54.96,0.0,5.89,6.48,4.32,0.0
MET,-60,-30,4,386,0.01036269,-65.3,68.68,71.77,0.0,8.59,4.8,3.94,0.0
MET,-60,-30,61,386,0.15803109,-69.23,175.55,69.24,0.0,5.4,8.44,9.66,0.0
MET,-60,-30,34,386,0.0880829,-69.69,-179.93,-176.91,0.0,5.83,7.69,16.36,0.0
MET,-60,-30,35,386,0.09067358,-69.53,-172.22,-66.15,0.0,5.5,4.61,14.66,0.0
MET,-60,-30,34,386,0.0880829,-66.79,-60.47,97.42,0.0,4.73,7.79,8.65,0.0
MET,-60,-30,7,386,0.01813472,-61.62,-55.63,161.41,0.0,11.66,9.0,20.1,0.0
MET,-60,-30,83,386,0.21502591,-70.24,-60.05,-66.28,0.0,7.23,7.45,9.53,0.0
MET,-60,0,3,19,0.15789474,-71.82,173.7,64.01,0.0,6.64,5.93,5.05,0.0
MET,-60,0,10,19,0.52631579,-69.91,-61.9,-64.86,0.0,9.89,10.5,10.79,0.0
MET,-60,120,3,23,0.13043478,-174.63,67.31,167.94,0.0,4.92,14.81,29.93,0.0
MET,-60,120,2,23,0.08695652,175.38,-157.91,73.13,0.0,9.71,7.47,6.12,0.0
MET,-60,120,2,23,0.08695652,-170.68,179.29,-170.33,0.0,3.29,5.89,17.17,0.0
MET,-60,120,5,23,0.2173913,-174.61,-179.06,-77.42,0.0,4.54,11.56,7.17,0.0
MET,-60,120,2,23,0.08695652,-63.44,-171.91,74.74,0.0,8.97,1.18,2.87,0.0
MET,-60,120,3,23,0.13043478,-69.03,-64.63,-73.14,0.0,5.52,5.79,7.72,0.0
MET,-60,150,2,54,0.03703704,68.31,-171.01,-170.43,0.0,3.46,0.83,18.69,0.0
MET,-60,150,4,54,0.07407407,75.64,-175.97,-67.97,0.0,7.83,6.69,13.45,0.0
MET,-60,150,3,54,0.05555556,179.9,178.82,66.94,0.0,6.28,22.49,13.67,0.0
MET,-60,150,5,54,0.09259259,-166.43,176.14,-162.68,0.0,4.72,4.52,20.04,0.0
MET,-60,150,4,54,0.07407407,-175.73,179.61,-68.48,0.0,7.6,12.21,3.04,0.0
MET,-60,150,6,54,0.11111111,-65.87,176.8,73.96,0.0,3.86,4.99,7.85,0.0
MET,-60,150,6,54,0.11111111,-61.5,-174.39,-178.59,0.0,10.16,4.72,20.7,0.0
MET,-60,150,10,54,0.18518519,-69.23,-170.39,-71.3,0.0,7.36,6.07,5.87,0.0
MET,-60,150,11,54,0.2037037,-63.26,-61.03,-68.24,0.0,4.42,6.48,11.13,0.0
MET,-30,-30,2,6,0.33333333,-46.5,174.41,58.38,0.0,25.58,7.6,8.29,0.0
MET,-30,-30,2,6,0.33333333,-88.25,-70.25,-177.69,0.0,6.17,13.5,37.38,0.0
MET,-30,-30,2,6,0.33333333,-67.46,-63.09,-55.77,0.0,7.69,10.0,8.78,0.0
MET,30,-30,2,5,0.4,-70.6,175.66,68.02,0.0,5.62,1.52,0.0,0.0
MET,30,-30,2,5,0.4,-70.6,175.66,-7.31,0.0,5.62,1.52,2.05,0.0
MET,60,30,3,4,0.75,-60.83,-66.05,-72.39,0.0,12.69,10.34,12.81,0.0
MET,60,60,2,6,0.33333333,-57.72,172.47,64.68,0.0,2.95,3.96,1.52,0.0
MET,60,120,2,2,1.0,-179.8,175.4,174.63,0.0,0.0,0.0,0.0,0.0
MET,90,-30,2,4,0.5,-72.57,-164.12,75.31,0.0,0.6,11.06,0.66,0.0
ASN,-180,-180,3,7,0.42857143,62.98,56.85,0.0,0.0,1.27,23.98,0.0,0.0
ASN,-180,-180,3,7,0.42857143,60.42,-78.94,0.0,0.0,5.66,17.37,0.0,0.0
ASN,-180,90,3,5,0.6,175.97,17.59,0.0,0.0,1.95,16.03,0.0,0.0
ASN,-150,-180,15,29,0.51724138,59.62,50.44,0.0,0.0,4.96,18.37,0.0,0.0
ASN,-150,-180,5,29,0.17241379,64.55,-149.95,0.0,0.0,6.23,24.91,0.0,0.0
ASN,-150,-180,3,29,0.10344828,-142.03,-55.31,0.0,0.0,5.11,17.2,0.0,0.0
ASN,-150,-180,4,29,0.13793103,-85.38,-74.92,0.0,0.0,10.75,13.01,0.0,0.0
ASN,-150,0,7,14,0.5,55.67,33.92,0.0,0.0,5.3,21.42,0.0,0.0
ASN,-150,0,4,14,0.28571429,67.43,-15.17,0.0,0.0,15.01,6.96,0.0,0.0
ASN,-150,30,2,25,0.08,51.2,30.51,0.0,0.0,9.35,15.41,0.0,0.0
ASN,-150,30,3,25,0.12,71.57,-36.46,0.0,0.0,6.14,4.81,0.0,0.0
ASN,-150,30,6,25,0.24,-165.54,24.47,0.0,0.0,2.32,8.56,0.0,0.0
ASN,-150,30,2,25,0.08,176.18,-174.3,0.0,0.0,4.33,2.98,0.0,0.0
ASN,-150,30,2,25,0.08,-77.78,77.82,0.0,0.0,6.34,6.17,0.0,0.0
ASN,-150,30,2,25,0.08,-61.73,149.0,0.0,0.0,4.01,28.64,0.0,0.0
ASN,-150,30,7,25,0.28,-78.79,-56.89,0.0,0.0,5.63,12.2,0.0,0.0
ASN,-150,60,3,12,0.25,59.48,-31.74,0.0,0.0,2.22,6.18,0.0,0.0
ASN,-150,60,4,12,0.33333333,-169.17,27.76,0.0,0.0,8.47,6.87,0.0,0.0
ASN,-150,60,2,12,0.16666667,-164.77,-1.73,0.0,0.0,2.72,1.61,0.0,0.0
ASN,-150,60,2,12,0.16666667,-92.47,-64.36,0.0,0.0,18.97,15.66,0.0,0.0
ASN,-150,90,6,25,0.24,177.65,8.49,0.0,0.0,2.96,9.88,0.0,0.0
ASN,-150,90,3,25,0.12,-166.18,176.55,0.0,0.0,3.75,11.4,0.0,0.0
ASN,-150,90,13,25,0.52,-168.67,-30.78,0.0,0.0,6.44,14.18,0.0,0.0
ASN,-150,90,3,25,0.12,-44.08,-34.93,0.0,0.0,6.01,4.87,0.0,0.0
ASN,-150,120,9,29,0.31034483,-174.79,48.91,0.0,0.0,11.69,27.23,0.0,0.0
ASN,-150,120,10,29,0.34482759,-177.08,-42.06,0.0,0.0,9.69,25.26,0.0,0.0
ASN,-150,120,2,29,0.06896552,-70.55,77.11,0.0,0.0,5.83,28.4,0.0,0.0
ASN,-150,120,3,29,0.10344828,-92.4,135.29,0.0,0.0,12.35,12.63,0.0,0.0
ASN,-150,120,2,29,0.06896552,-73.73,-66.82,0.0,0.0,6.17,20.08,0.0,0.0
ASN,-150,150,16,48,0.33333333,69.47,77.39,0.0,0.0,3.82,5.62,0.0,0.0
ASN,-150,150,2,48,0.04166667,73.47,-78.4,0.0,0.0,3.84,1.62,0.0,0.0
ASN,-150,150,6,48,0.125,-166.89,50.77,0.0,0.0,7.54,20.46,0.0,0.0
ASN,-150,150,7,48,0.14583333,-169.58,-85.2,0.0,0.0,15.15,24.47,0.0,0.0
ASN,-150,150,5,48,0.10416667,-67.14,86.94,0.0,0.0,12.14,8.96,0.0,0.0
ASN,-150,150,10,48,0.20833333,-73.27,-60.98,0.0,0.0,8.1,19.37,0.0,0.0
ASN,-120,-180,8,24,0.33333333,60.21,17.04,0.0,0.0,4.76,16.36,0.0,0.0
ASN,-120,-180,2,24,0.08333333,-151.06,-27.42,0.0,0.0,1.22,4.49,0.0,0.0
ASN,-120,-180,2,24,0.08333333,-86.74,56.09,0.0,0.0,1.02,39.52,0.0,0.0
ASN,-120,-180,11,24,0.45833333,-60.38,-56.26,0.0,0.0,7.87,8.34,0.0,0.0
ASN,-120,-150,6,8,0.75,-82.91,-76.8,0.0,0.0,3.59,5.12,0.0,0.0
ASN,-120,-90,2,3,0.66666667,-171.86,7.8,0.0,0.0,0.0,0.0,0.0,0.0
ASN,-120,-30,10,12,0.83333333,-61.99,-68.21,0.0,0.0,7.64,17.85,0.0,0.0
ASN,-120,0,10,91,0.10989011,51.72,24.48,0.0,0.0,5.94,13.4,0.0,0.0
ASN,-120,0,2,91,0.02197802,63.5,-164.3,0.0,0.0,1.09,6.66,0.0,0.0
ASN,-120,0,12,91,0.13186813,64.9,-24.91,0.0,0.0,6.33,12.22,0.0,0.0
ASN,-120,0,3,91,0.03296703,-165.44,31.22,0.0,0.0,3.72,6.17,0.0,0.0
ASN,-120,0,2,91,0.02197802,-157.11,-63.69,0.0,0.0,12.45,43.16,0.0,0.0
ASN,-120,0,9,91,0.0989011,-63.81,67.36,0.0,0.0,9.23,33.34,0.0,0.0
ASN,-120,0,4,91,0.04395604,-53.11,126.78,0.0,0.0,1.29,2.66,0.0,0.0
ASN,-120,0,49,91,0.53846154,-65.32,-54.77,0.0,0.0,7.39,14.67,0.0,0.0
ASN,-120,30,3,58,0.05172414,58.38,15.95,0.0,0.0,5.0,36.11,0.0,0.0
ASN,-120,30,3,58,0.05172414,70.19,155.08,0.0,0.0,4.81,12.45,0.0,0.0
ASN,-120,30,10,58,0.17241379,67.82,-28.57,0.0,0.0,4.07,7.23,0.0,0.0
ASN,-120,30,5,58,0.0862069,-157.63,38.33,0.0,0.0,1.65,2.92,0.0,0.0
ASN,-120,30,5,58,0.0862069,-67.86,86.0,0.0,0.0,9.69,17.85,0.0,0.0
ASN,-120,30,2,58,0.03448276,-58.77,150.79,0.0,0.0,0.59,6.57,0.0,0.0
ASN,-120,30,29,58,0.5,-65.41,-61.92,0.0,0.0,6.55,15.98,0.0,0.0
ASN,-120,60,4,19,0.21052632,-160.9,-5.57,0.0,0.0,9.95,19.32,0.0,0.0
ASN,-120,60,3,19,0.15789474,-50.03,72.63,0.0,0.0,13.2,16.5,0.0,0.0
ASN,-120,60,8,19,0.42105263,-60.02,-62.0,0.0,0.0,4.75,15.4,0.0,0.0
ASN,-120,90,12,47,0.25531915,-174.68,25.32,0.0,0.0,8.0,16.32,0.0,0.0
ASN,-120,90,20,47,0.42553191,-171.76,-17.3,0.0,0.0,5.78,8.57,0.0,0.0
ASN,-120,90,6,47,0.12765957,-61.3,86.68,0.0,0.0,10.2,11.72,0.0,0.0
ASN,-120,90,6,47,0.12765957,-73.39,-53.71,0.0,0.0,9.87,15.3,0.0,0.0
ASN,-120,120,2,94,0.0212766,52.43,69.68,0.0,0.0,4.54,13.5,0.0,0.0
ASN,-120,120,3,94,0.03191489,68.87,149.44,0.0,0.0,5.22,11.74,0.0,0.0
ASN,-120,120,15,94,0.15957447,179.11,33.11,0.0,0.0,10.23,18.23,0.0,0.0
ASN,-120,120,7,94,0.07446809,-177.12,-163.46,0.0,0.0,10.21,24.83,0.0,0.0
ASN,-120,120,29,94,0.30851064,-169.36,-34.59,0.0,0.0,4.66,16.19,0.0,0.0
ASN,-120,120,12,94,0.12765957,-65.92,87.37,0.0,0.0,8.19,19.72,0.0,0.0
ASN,-120,120,7,94,0.07446809,-64.26,148.99,0.0,0.0,7.78,11.01,0.0,0.0
ASN,-120,120,19,94,0.20212766,-65.23,-54.48,0.0,0.0,8.76,16.12,0.0,0.0
ASN,-120,150,5,55,0.09090909,61.53,78.49,0.0,0.0,6.58,12.73,0.0,0.0
ASN,-120,150,6,55,0.10909091,-168.18,51.26,0.0,0.0,3.71,21.44,0.0,0.0
ASN,-120,150,3,55,0.05454545,-179.26,-30.98,0.0,0.0,7.1,35.42,0.0,0.0
ASN,-120,150,9,55,0.16363636,-61.12,92.4,0.0,0.0,6.49,24.46,0.0,0.0
ASN,-120,150,6,55,0.10909091,-72.47,138.79,0.0,0.0,3.97,12.07,0.0,0.0
ASN,-120,150,25,55,0.45454545,-66.0,-46.8,0.0,0.0,9.61,15.29,0.0,0.0
ASN,-90,-180,28,55,0.50909091,63.51,33.54,0.0,0.0,4.69,12.97,0.0,0.0
ASN,-90,-180,3,55,0.05454545,67.91,178.49,0.0,0.0,1.61,6.3,0.0,0.0
ASN,-90,-180,10,55,0.18181818,70.78,-31.83,0.0,0.0,7.72,18.48,0.0,0.0
ASN,-90,-180,2,55,0.03636364,-168.88,33.88,0.0,0.0,6.62,4.93,0.0,0.0
ASN,-90,-180,2,55,0.03636364,-152.56,-37.91,0.0,0.0,17.48,3.24,0.0,0.0
ASN,-90,-180,4,55,0.07272727,-58.69,75.56,0.0,0.0,13.02,25.67,0.0,0.0
ASN,-90,-180,5,55,0.09090909,-72.03,-33.15,0.0,0.0,6.19,7.63,0.0,0.0
ASN,-90,-150,3,5,0.6,53.83,36.66,0.0,0.0,1.11,5.65,0.0,0.0
ASN,-90,-150,2,5,0.4,-69.96,-56.39,0.0,0.0,15.9,10.81,0.0,0.0
ASN,-90,-120,2,2,1.0,-60.2,-61.52,0.0,0.0,3.05,6.25,0.0,0.0
ASN,-90,-90,2,4,0.5,-68.57,-89.57,0.0,0.0,5.89,4.17,0.0,0.0
ASN,-90,-60,6,19,0.31578947,-171.1,47.17,0.0,0.0,7.08,23.43,0.0,0.0
ASN,-90,-60,2,19,0.10526316,-178.08,-65.0,0.0,0.0,2.58,2.03,0.0,0.0
ASN,-90,-60,9,19,0.47368421,-72.35,-31.94,0.0,0.0,6.35,8.65,0.0,0.0
ASN,-90,-30,3,104,0.02884615,45.27,-59.27,0.0,0.0,5.58,16.96,0.0,0.0
ASN,-90,-30,7,104,0.06730769,-176.17,38.5,0.0,0.0,12.37,16.03,0.0,0.0
ASN,-90,-30,2,104,0.01923077,-175.49,-89.08,0.0,0.0,10.71,2.19,0.0,0.0
ASN,-90,-30,11,104,0.10576923,-64.87,83.76,0.0,0.0,13.55,29.89,0.0,0.0
ASN,-90,-30,10,104,0.09615385,-68.45,138.68,0.0,0.0,4.47,12.58,0.0,0.0
ASN,-90,-30,69,104,0.66346154,-71.01,-44.48,0.0,0.0,7.36,18.14,0.0,0.0
ASN,-90,0,21,251,0.08366534,58.9,23.52,0.0,0.0,7.36,18.9,0.0,0.0
ASN,-90,0,35,251,0.13944223,69.04,-33.11,0.0,0.0,7.04,13.65,0.0,0.0
ASN,-90,0,10,251,0.03984064,-170.14,42.5,0.0,0.0,6.69,11.64,0.0,0.0
ASN,-90,0,4,251,0.01593625,-165.15,-139.6,0.0,0.0,6.27,3.85,0.0,0.0
ASN,-90,0,2,251,0.00796813,-135.93,-43.55,0.0,0.0,0.92,30.16,0.0,0.0
ASN,-90,0,31,251,0.12350598,-73.0,51.8,0.0,0.0,10.99,33.83,0.0,0.0
ASN,-90,0,21,251,0.08366534,-63.37,144.21,0.0,0.0,5.07,12.55,0.0,0.0
ASN,-90,0,126,251,0.50199203,-67.59,-46.81,0.0,0.0,7.19,18.15,0.0,0.0
ASN,-90,30,3,60,0.05,63.9,19.29,0.0,0.0,4.16,5.4,0.0,0.0
ASN,-90,30,10,60,0.16666667,66.33,-37.54,0.0,0.0,6.0,11.65,0.0,0.0
ASN,-90,30,5,60,0.08333333,-155.78,35.96,0.0,0.0,5.46,5.25,0.0,0.0
ASN,-90,30,7,60,0.11666667,-66.02,67.2,0.0,0.0,8.59,13.85,0.0,0.0
ASN,-90,30,5,60,0.08333333,-67.95,141.08,0.0,0.0,8.54,16.31,0.0,0.0
ASN,-90,30,27,60,0.45,-64.05,-38.56,0.0,0.0,7.87,17.8,0.0,0.0
ASN,-90,60,2,36,0.05555556,42.51,26.66,0.0,0.0,21.48,7.34,0.0,0.0
ASN,-90,60,5,36,0.13888889,51.39,-39.7,0.0,0.0,3.96,14.89,0.0,0.0
ASN,-90,60,10,36,0.27777778,-167.94,27.97,0.0,0.0,6.8,11.82,0.0,0.0
ASN,-90,60,2,36,0.05555556,-175.88,-145.92,0.0,0.0,1.54,0.1,0.0,0.0
ASN,-90,60,4,36,0.11111111,-154.07,-61.8,0.0,0.0,8.65,29.31,0.0,0.0
ASN,-90,60,2,36,0.05555556,-68.61,-177.85,0.0,0.0,3.32,19.18,0.0,0.0
ASN,-90,60,10,36,0.27777778,-56.31,-59.15,0.0,0.0,7.87,21.28,0.0,0.0
ASN,-90,90,26,70,0.37142857,-176.13,18.06,0.0,0.0,8.77,15.31,0.0,0.0
ASN,-90,90,7,70,0.1,-174.54,174.35,0.0,0.0,5.98,10.6,0.0,0.0
ASN,-90,90,24,70,0.34285714,-173.19,-25.14,0.0,0.0,3.86,15.22,0.0,0.0
ASN,-90,90,2,70,0.02857143,-70.41,28.17,0.0,0.0,3.61,22.67,0.0,0.0
ASN,-90,90,2,70,0.02857143,-59.74,129.9,0.0,0.0,13.24,9.25,0.0,0.0
ASN,-90,90,9,70,0.12857143,-63.22,-40.48,0.0,0.0,6.72,9.44,0.0,0.0
ASN,-90,120,3,150,0.02,104.68,63.85,0.0,0.0,2.97,12.75,0.0,0.0
ASN,-90,120,3,150,0.02,52.13,-78.91,0.0,0.0,4.03,18.56,0.0,0.0
ASN,-90,120,31,150,0.20666667,179.58,25.82,0.0,0.0,6.95,17.29,0.0,0.0
ASN,-90,120,7,150,0.04666667,-179.92,-179.41,0.0,0.0,9.06,24.66,0.0,0.0
ASN,-90,120,60,150,0.4,-173.83,-32.64,0.0,0.0,4.98,18.28,0.0,0.0
ASN,-90,120,9,150,0.06,-78.6,59.2,0.0,0.0,12.9,40.59,0.0,0.0
ASN,-90,120,9,150,0.06,-75.73,160.0,0.0,0.0,8.1,37.49,0.0,0.0
