AA,PHI,PSI,_COUNT,COUNT,PROB,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
ARG,-60,-30,42,1173,0.03580562659846547,-170.63628696346322,-177.85801303234058,-60.43375554139289,171.33523112219837,13.494952501568374,13.61744272313908,9.039846465258513,18.589650138009667
ARG,-60,-30,36,1173,0.030690537084398978,-174.47110002222558,-178.44601477505748,-66.42781543767381,-85.4182861014296,10.036253619017996,8.383307852406725,8.005157966590424,9.605798014906437
ARG,-60,-30,7,1173,0.005967604433077579,-134.3228703816943,-72.31984507796696,-166.38617542761222,167.21968828772637,4.656241445061514,20.52693696698147,20.631390610107488,11.26168805119391
ARG,-60,-30,33,1173,0.028132992327365727,-68.72237897276057,177.57022237461027,65.84423177511842,85.85422973695931,7.000123482684114,9.638063574391726,11.21048749393386,8.532940937010713
ARG,-60,-30,71,1173,0.060528559249786874,-69.95508863656185,177.44048381197675,65.86100478973317,-167.91688667731586,6.785482723991418,14.055262670153946,8.27952100658377,17.563737897770906
ARG,-60,-30,11,1173,0.00937766410912191,-68.91721777586088,176.22274474443904,64.56278174980183,-107.08765930803804,4.197870697948775,5.3165194922968215,10.51700230685908,6.435347679125944
ARG,-60,-30,56,1173,0.04774083546462063,-68.63403133377987,-170.49024952337055,-177.9146291294999,93.04585352351151,6.503026291319454,11.718118128497133,10.29386959347255,11.457424351256517
ARG,-60,-30,120,1173,0.10230179028132992,-70.66859659320019,179.04282515268744,-176.69210579590643,176.62505250701724,7.21541250253388,9.077972070904556,10.796809146375383,17.61864946309416
ARG,-60,-30,68,1173,0.057971014492753624,-69.46256578414909,179.1285234980334,-177.2134326514977,-84.45060813155536,6.11048021128964,7.84510694914875,10.598260047937197,9.034926244702987
ARG,-60,-30,21,1173,0.017902813299232736,-71.14944421720006,-171.47406486469646,-77.45725411817655,107.2467250349069,7.4557365191002845,4.954042393599169,9.41104857373698,7.257530877272042
ARG,-60,-30,53,1173,0.045183290707587385,-72.50084084115873,177.70960475911912,-66.77507312208037,173.90918266987194,7.4777848608469055,12.430658467672584,10.38903613085897,15.149859386807112
ARG,-60,-30,72,1173,0.061381074168797956,-72.99512385030883,-167.79594987436386,-63.839688908728974,-85.41109184092863,8.303641505153108,4.606596664072093,8.71060189320511,8.459619245916675
ARG,-60,-30,9,1173,0.0076726342710997444,-58.06446084351476,-69.13160449733067,78.56044993090131,71.97690845666969,1.3394729904883063,5.44404030807006,5.9767765418208585,3.869641017131431
