AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
MET,-60,-30,24,368,0.06521739,-68.99,-178.18,178.05,0.0,5.6,5.83,12.0,0.0
MET,-60,-30,39,368,0.10597826,-71.24,-172.73,-68.71,0.0,8.23,5.65,13.57,0.0
MET,-60,-30,28,368,0.07608696,-66.47,-62.07,96.48,0.0,4.27,9.24,7.74,0.0
MET,-60,-30,13,368,0.03532609,-67.65,-53.8,162.17,0.0,5.76,8.56,13.69,0.0
MET,-60,-30,77,368,0.20923913,-71.77,-60.54,-66.58,0.0,7.86,7.96,10.2,0.0
MET,-60,0,2,23,0.08695652,-166.43,64.69,61.49,0.0,0.0,0.01,0.0,0.0
MET,-60,0,4,23,0.17391304,-61.78,169.2,71.63,0.0,5.28,4.55,4.13,0.0
MET,-60,0,2,23,0.08695652,-68.91,-160.21,-99.88,0.0,4.96,4.39,14.93,0.0
MET,-60,0,14,23,0.60869565,-71.49,-61.51,-70.94,0.0,6.13,9.63,10.91,0.0
MET,-60,120,2,26,0.07692308,-177.44,70.59,78.53,0.0,0.27,6.31,14.61,0.0
MET,-60,120,2,26,0.07692308,171.22,-160.07,85.92,0.0,5.77,9.71,11.53,0.0
MET,-60,120,6,26,0.23076923,-178.06,179.1,-77.3,0.0,6.38,5.88,7.29,0.0
MET,-60,120,6,26,0.23076923,-68.44,-175.46,52.37,0.0,8.35,7.47,14.16,0.0
MET,-60,120,2,26,0.07692308,-83.36,-158.91,-75.75,0.0,14.25,9.54,11.61,0.0
MET,-60,120,2,26,0.07692308,-73.11,-64.29,-62.49,0.0,4.38,11.15,2.76,0.0
MET,-60,150,2,48,0.04166667,59.79,-179.1,72.33,0.0,14.18,12.07,11.12,0.0
MET,-60,150,3,48,0.0625,69.73,-173.35,-153.16,0.0,5.3,1.92,16.08,0.0
MET,-60,150,3,48,0.0625,-167.99,76.59,57.37,0.0,3.61,7.88,13.64,0.0
MET,-60,150,3,48,0.0625,-175.61,162.69,84.39,0.0,12.59,12.64,24.03,0.0
MET,-60,150,4,48,0.08333333,-152.38,-170.25,-170.18,0.0,6.75,6.98,12.07,0.0
MET,-60,150,5,48,0.10416667,170.6,175.72,-66.17,0.0,0.7,6.66,8.17,0.0
MET,-60,150,2,48,0.04166667,-59.9,-178.25,83.25,0.0,9.35,7.6,10.03,0.0
MET,-60,150,6,48,0.125,-67.13,-177.25,-172.76,0.0,9.38,5.02,8.99,0.0
MET,-60,150,8,48,0.16666667,-66.18,-177.15,-69.55,0.0,6.82,11.53,13.83,0.0
MET,-60,150,3,48,0.0625,-62.31,-59.74,105.44,0.0,1.64,6.34,0.67,0.0
MET,-60,150,6,48,0.125,-67.7,-62.56,-89.63,0.0,5.22,8.3,15.91,0.0
MET,-30,-30,3,5,0.6,-70.53,-60.36,-76.15,0.0,1.19,14.77,5.85,0.0
MET,30,0,2,3,0.66666667,-55.78,-163.49,-42.78,0.0,0.01,0.01,0.0,0.0
MET,60,60,2,7,0.28571429,-59.66,157.2,72.63,0.0,0.0,0.0,0.0,0.0
MET,60,60,3,7,0.42857143,-75.97,157.33,-72.65,0.0,3.38,6.39,0.79,0.0
MET,60,60,2,7,0.28571429,-76.97,-47.59,-82.41,0.0,15.7,8.43,0.46,0.0
MET,60,120,2,2,1.0,-173.86,54.66,-162.7,0.0,0.98,0.34,2.21,0.0
MET,90,0,4,5,0.8,-69.18,-176.44,77.72,0.0,5.91,2.9,6.62,0.0
ASN,-180,-180,7,11,0.63636364,63.51,48.69,0.0,0.0,11.69,10.9,0.0,0.0
ASN,-180,-180,2,11,0.18181818,63.32,-48.28,0.0,0.0,8.34,22.2,0.0,0.0
ASN,-180,-180,2,11,0.18181818,-139.77,-54.19,0.0,0.0,4.86,28.82,0.0,0.0
ASN,-180,150,2,3,0.66666667,67.01,77.52,0.0,0.0,17.09,12.84,0.0,0.0
ASN,-150,-180,14,23,0.60869565,61.16,60.23,0.0,0.0,4.7,18.68,0.0,0.0
ASN,-150,-180,2,23,0.08695652,40.0,-98.65,0.0,0.0,22.14,7.58,0.0,0.0
ASN,-150,-180,2,23,0.08695652,-46.53,108.42,0.0,0.0,0.86,6.87,0.0,0.0
ASN,-150,-180,4,23,0.17391304,-78.73,-64.9,0.0,0.0,5.47,10.44,0.0,0.0
ASN,-150,0,3,5,0.6,60.93,11.41,0.0,0.0,2.69,3.14,0.0,0.0
ASN,-150,30,3,17,0.17647059,52.43,45.69,0.0,0.0,2.78,11.5,0.0,0.0
ASN,-150,30,2,17,0.11764706,58.43,-10.83,0.0,0.0,7.05,5.83,0.0,0.0
ASN,-150,30,3,17,0.17647059,-154.48,51.34,0.0,0.0,3.73,15.62,0.0,0.0
ASN,-150,30,6,17,0.35294118,-76.31,108.56,0.0,0.0,11.7,16.97,0.0,0.0
ASN,-150,30,3,17,0.17647059,-82.17,-54.71,0.0,0.0,11.5,4.6,0.0,0.0
ASN,-150,60,8,14,0.57142857,-166.12,27.92,0.0,0.0,8.54,15.96,0.0,0.0
ASN,-150,60,3,14,0.21428571,-60.51,-81.61,0.0,0.0,8.47,16.75,0.0,0.0
ASN,-150,90,7,21,0.33333333,176.87,24.36,0.0,0.0,4.5,10.97,0.0,0.0
ASN,-150,90,9,21,0.42857143,-170.96,-35.17,0.0,0.0,5.25,18.66,0.0,0.0
ASN,-150,90,3,21,0.14285714,-76.25,-68.66,0.0,0.0,8.97,17.63,0.0,0.0
ASN,-150,120,5,37,0.13513514,177.2,13.67,0.0,0.0,7.03,13.61,0.0,0.0
ASN,-150,120,20,37,0.54054054,-171.97,-50.46,0.0,0.0,7.65,15.54,0.0,0.0
ASN,-150,120,8,37,0.21621622,-73.21,-68.21,0.0,0.0,5.15,5.6,0.0,0.0
ASN,-150,150,19,54,0.35185185,69.26,79.15,0.0,0.0,7.25,8.83,0.0,0.0
ASN,-150,150,5,54,0.09259259,66.25,-59.47,0.0,0.0,7.39,25.49,0.0,0.0
ASN,-150,150,9,54,0.16666667,-171.29,58.82,0.0,0.0,8.84,27.43,0.0,0.0
ASN,-150,150,6,54,0.11111111,-169.48,-70.74,0.0,0.0,5.77,18.64,0.0,0.0
ASN,-150,150,8,54,0.14814815,-67.84,95.32,0.0,0.0,7.68,3.54,0.0,0.0
ASN,-150,150,7,54,0.12962963,-72.81,-56.03,0.0,0.0,6.86,15.15,0.0,0.0
ASN,-120,-180,8,25,0.32,61.74,29.2,0.0,0.0,5.17,11.9,0.0,0.0
ASN,-120,-180,2,25,0.08,56.33,177.55,0.0,0.0,12.38,15.3,0.0,0.0
ASN,-120,-180,3,25,0.12,65.78,-32.82,0.0,0.0,5.4,21.05,0.0,0.0
ASN,-120,-180,4,25,0.16,-62.56,26.94,0.0,0.0,22.07,17.04,0.0,0.0
ASN,-120,-180,6,25,0.24,-59.07,-52.51,0.0,0.0,4.98,11.13,0.0,0.0
ASN,-120,-150,2,11,0.18181818,-155.03,-36.4,0.0,0.0,1.5,5.73,0.0,0.0
ASN,-120,-150,9,11,0.81818182,-81.51,-67.85,0.0,0.0,4.79,11.25,0.0,0.0
ASN,-120,-120,2,3,0.66666667,-179.11,37.0,0.0,0.0,0.01,0.01,0.0,0.0
ASN,-120,-60,2,5,0.4,-64.67,70.72,0.0,0.0,2.3,43.68,0.0,0.0
ASN,-120,-30,2,20,0.1,53.32,40.46,0.0,0.0,6.61,11.14,0.0,0.0
ASN,-120,-30,3,20,0.15,51.35,-49.38,0.0,0.0,16.29,11.02,0.0,0.0
ASN,-120,-30,12,20,0.6,-62.28,-53.97,0.0,0.0,4.73,17.16,0.0,0.0
ASN,-120,0,5,57,0.0877193,50.25,26.05,0.0,0.0,3.71,14.37,0.0,0.0
ASN,-120,0,5,57,0.0877193,64.64,-28.2,0.0,0.0,3.11,12.01,0.0,0.0
ASN,-120,0,3,57,0.05263158,-169.79,68.28,0.0,0.0,14.66,10.32,0.0,0.0
ASN,-120,0,5,57,0.0877193,-62.33,56.04,0.0,0.0,11.52,28.82,0.0,0.0
ASN,-120,0,3,57,0.05263158,-67.23,152.77,0.0,0.0,8.17,12.75,0.0,0.0
ASN,-120,0,35,57,0.61403509,-66.45,-58.88,0.0,0.0,8.21,16.89,0.0,0.0
ASN,-120,30,7,89,0.07865169,61.16,15.73,0.0,0.0,4.46,12.66,0.0,0.0
ASN,-120,30,3,89,0.03370787,64.02,178.89,0.0,0.0,8.05,14.9,0.0,0.0
ASN,-120,30,18,89,0.20224719,65.3,-24.46,0.0,0.0,4.06,6.68,0.0,0.0
ASN,-120,30,10,89,0.11235955,-160.79,31.08,0.0,0.0,4.76,9.51,0.0,0.0
ASN,-120,30,2,89,0.02247191,-153.9,-152.78,0.0,0.0,8.04,6.75,0.0,0.0
ASN,-120,30,2,89,0.02247191,-166.86,-64.95,0.0,0.0,5.76,49.35,0.0,0.0
ASN,-120,30,4,89,0.04494382,-77.66,81.09,0.0,0.0,8.64,11.31,0.0,0.0
ASN,-120,30,5,89,0.05617978,-70.54,129.1,0.0,0.0,7.41,9.89,0.0,0.0
ASN,-120,30,38,89,0.42696629,-64.84,-63.69,0.0,0.0,7.18,15.63,0.0,0.0
ASN,-120,60,3,31,0.09677419,56.49,-33.71,0.0,0.0,3.24,3.02,0.0,0.0
ASN,-120,60,7,31,0.22580645,-165.77,13.1,0.0,0.0,4.9,14.61,0.0,0.0
ASN,-120,60,4,31,0.12903226,-153.26,-14.85,0.0,0.0,6.33,7.69,0.0,0.0
ASN,-120,60,2,31,0.06451613,-66.04,96.2,0.0,0.0,0.94,18.92,0.0,0.0
ASN,-120,60,13,31,0.41935484,-70.4,-64.19,0.0,0.0,8.11,17.92,0.0,0.0
ASN,-120,90,2,46,0.04347826,42.82,-72.2,0.0,0.0,19.98,33.95,0.0,0.0
ASN,-120,90,4,46,0.08695652,-168.06,41.53,0.0,0.0,14.92,12.17,0.0,0.0
ASN,-120,90,2,46,0.04347826,-173.27,-149.25,0.0,0.0,12.48,11.96,0.0,0.0
ASN,-120,90,22,46,0.47826087,-171.01,-21.12,0.0,0.0,5.69,13.5,0.0,0.0
ASN,-120,90,4,46,0.08695652,-64.57,64.96,0.0,0.0,7.79,17.06,0.0,0.0
ASN,-120,90,3,46,0.06521739,-69.01,146.01,0.0,0.0,8.13,18.14,0.0,0.0
ASN,-120,90,9,46,0.19565217,-59.87,-62.74,0.0,0.0,6.93,15.07,0.0,0.0
ASN,-120,120,21,87,0.24137931,-175.57,33.47,0.0,0.0,10.17,13.83,0.0,0.0
ASN,-120,120,3,87,0.03448276,-169.14,159.48,0.0,0.0,2.54,10.59,0.0,0.0
ASN,-120,120,36,87,0.4137931,-172.16,-36.1,0.0,0.0,5.98,19.33,0.0,0.0
ASN,-120,120,9,87,0.10344828,-75.91,48.83,0.0,0.0,12.37,30.63,0.0,0.0
ASN,-120,120,15,87,0.17241379,-62.91,-45.68,0.0,0.0,8.48,11.5,0.0,0.0
ASN,-120,150,6,54,0.11111111,60.02,79.48,0.0,0.0,8.32,10.43,0.0,0.0
ASN,-120,150,6,54,0.11111111,-177.24,-62.29,0.0,0.0,7.51,11.94,0.0,0.0
ASN,-120,150,7,54,0.12962963,-63.67,80.13,0.0,0.0,9.43,35.76,0.0,0.0
ASN,-120,150,4,54,0.07407407,-74.46,146.89,0.0,0.0,5.73,13.24,0.0,0.0
ASN,-120,150,29,54,0.53703704,-66.57,-49.73,0.0,0.0,8.62,17.92,0.0,0.0
ASN,-90,-180,27,56,0.48214286,61.93,26.85,0.0,0.0,3.05,9.8,0.0,0.0
ASN,-90,-180,10,56,0.17857143,69.19,-27.03,0.0,0.0,3.1,14.32,0.0,0.0
ASN,-90,-180,2,56,0.03571429,-169.15,18.2,0.0,0.0,5.19,15.53,0.0,0.0
ASN,-90,-180,3,56,0.05357143,-151.31,-28.45,0.0,0.0,4.5,28.81,0.0,0.0
ASN,-90,-180,2,56,0.03571429,-63.6,87.49,0.0,0.0,4.54,28.59,0.0,0.0
ASN,-90,-180,10,56,0.17857143,-60.15,-45.4,0.0,0.0,6.0,18.04,0.0,0.0
ASN,-90,-150,4,7,0.57142857,55.5,19.29,0.0,0.0,8.52,11.84,0.0,0.0
ASN,-90,-120,2,3,0.66666667,-176.18,44.22,0.0,0.0,0.01,0.01,0.0,0.0
ASN,-90,-90,2,4,0.5,-55.53,-75.37,0.0,0.0,5.07,15.84,0.0,0.0
ASN,-90,-60,3,21,0.14285714,-176.41,69.32,0.0,0.0,8.11,6.6,0.0,0.0
ASN,-90,-60,2,21,0.0952381,-175.83,-149.59,0.0,0.0,1.48,17.11,0.0,0.0
ASN,-90,-60,5,21,0.23809524,-86.08,71.04,0.0,0.0,13.76,23.55,0.0,0.0
ASN,-90,-60,4,21,0.19047619,-79.0,158.63,0.0,0.0,6.42,23.12,0.0,0.0
ASN,-90,-60,6,21,0.28571429,-61.62,-36.56,0.0,0.0,3.69,17.92,0.0,0.0
ASN,-90,-30,3,125,0.024,50.31,63.41,0.0,0.0,9.52,6.19,0.0,0.0
ASN,-90,-30,6,125,0.048,57.08,-55.27,0.0,0.0,4.43,8.81,0.0,0.0
ASN,-90,-30,10,125,0.08,-171.35,40.43,0.0,0.0,9.57,12.27,0.0,0.0
ASN,-90,-30,2,125,0.016,177.23,-145.08,0.0,0.0,3.51,4.27,0.0,0.0
ASN,-90,-30,14,125,0.112,-72.61,77.57,0.0,0.0,11.23,27.39,0.0,0.0
ASN,-90,-30,13,125,0.104,-67.54,157.04,0.0,0.0,11.18,21.15,0.0,0.0
ASN,-90,-30,76,125,0.608,-71.16,-38.74,0.0,0.0,7.41,18.65,0.0,0.0
ASN,-90,0,25,233,0.10729614,61.98,22.16,0.0,0.0,6.19,10.63,0.0,0.0
ASN,-90,0,2,233,0.00858369,70.67,164.78,0.0,0.0,5.62,7.45,0.0,0.0
ASN,-90,0,33,233,0.1416309,64.17,-31.18,0.0,0.0,6.61,13.75,0.0,0.0
ASN,-90,0,10,233,0.04291845,-155.73,43.78,0.0,0.0,9.0,8.89,0.0,0.0
ASN,-90,0,2,233,0.00858369,-165.38,-131.94,0.0,0.0,3.47,2.63,0.0,0.0
ASN,-90,0,3,233,0.01287554,-175.03,-98.26,0.0,0.0,5.62,9.44,0.0,0.0
ASN,-90,0,29,233,0.12446352,-66.39,47.26,0.0,0.0,9.33,28.4,0.0,0.0
ASN,-90,0,17,233,0.07296137,-65.28,139.01,0.0,0.0,9.24,13.54,0.0,0.0
ASN,-90,0,112,233,0.4806867,-67.61,-41.09,0.0,0.0,7.08,15.42,0.0,0.0
ASN,-90,30,6,70,0.08571429,57.05,16.09,0.0,0.0,6.48,11.63,0.0,0.0
ASN,-90,30,7,70,0.1,62.21,-31.15,0.0,0.0,3.61,25.91,0.0,0.0
ASN,-90,30,7,70,0.1,-166.25,31.86,0.0,0.0,5.75,10.11,0.0,0.0
ASN,-90,30,3,70,0.04285714,-160.72,-167.46,0.0,0.0,2.19,7.29,0.0,0.0
ASN,-90,30,3,70,0.04285714,-165.19,-11.77,0.0,0.0,0.36,29.8,0.0,0.0
ASN,-90,30,10,70,0.14285714,-68.12,52.27,0.0,0.0,11.45,26.25,0.0,0.0
ASN,-90,30,32,70,0.45714286,-64.86,-41.46,0.0,0.0,9.77,16.45,0.0,0.0
ASN,-90,60,5,33,0.15151515,61.1,-38.72,0.0,0.0,7.51,4.65,0.0,0.0
ASN,-90,60,4,33,0.12121212,-166.19,39.47,0.0,0.0,4.63,11.44,0.0,0.0
ASN,-90,60,3,33,0.09090909,-165.62,-15.36,0.0,0.0,5.56,4.1,0.0,0.0
ASN,-90,60,5,33,0.15151515,-56.58,76.46,0.0,0.0,9.32,33.83,0.0,0.0
ASN,-90,60,6,33,0.18181818,-71.32,154.33,0.0,0.0,8.24,28.58,0.0,0.0
ASN,-90,60,7,33,0.21212121,-62.85,-51.45,0.0,0.0,6.23,19.69,0.0,0.0
ASN,-90,90,27,76,0.35526316,-178.99,26.27,0.0,0.0,5.96,17.71,0.0,0.0
ASN,-90,90,6,76,0.07894737,-177.38,-159.16,0.0,0.0,4.8,26.16,0.0,0.0
ASN,-90,90,23,76,0.30263158,-170.78,-27.84,0.0,0.0,7.08,14.62,0.0,0.0
ASN,-90,90,2,76,0.02631579,-79.12,11.39,0.0,0.0,9.7,7.63,0.0,0.0
ASN,-90,90,6,76,0.07894737,-68.05,146.72,0.0,0.0,16.34,22.69,0.0,0.0
ASN,-90,90,11,76,0.14473684,-57.56,-45.67,0.0,0.0,9.91,11.69,0.0,0.0
ASN,-90,120,2,149,0.01342282,53.74,-36.88,0.0,0.0,3.04,23.9,0.0,0.0
ASN,-90,120,32,149,0.2147651,-177.72,20.87,0.0,0.0,6.67,13.39,0.0,0.0
ASN,-90,120,7,149,0.04697987,-175.07,161.76,0.0,0.0,12.01,35.22,0.0,0.0
ASN,-90,120,58,149,0.38926174,-173.48,-38.41,0.0,0.0,5.32,20.04,0.0,0.0
ASN,-90,120,16,149,0.10738255,-81.76,84.46,0.0,0.0,14.39,31.77,0.0,0.0
ASN,-90,120,7,149,0.04697987,-64.6,143.78,0.0,0.0,9.35,31.13,0.0,0.0
ASN,-90,120,27,149,0.18120805,-64.23,-45.33,0.0,0.0,7.57,16.38,0.0,0.0
ASN,-90,150,7,79,0.08860759,72.36,64.64,0.0,0.0,9.44,18.95,0.0,0.0
ASN,-90,150,2,79,0.02531646,58.62,-64.63,0.0,0.0,1.15,7.29,0.0,0.0
ASN,-90,150,9,79,0.11392405,-167.46,50.33,0.0,0.0,8.01,12.25,0.0,0.0
ASN,-90,150,10,79,0.12658228,-175.04,-84.19,0.0,0.0,8.45,6.44,0.0,0.0
ASN,-90,150,6,79,0.07594937,-64.29,55.42,0.0,0.0,14.51,27.93,0.0,0.0
ASN,-90,150,7,79,0.08860759,-84.28,142.58,0.0,0.0,11.91,11.84,0.0,0.0
ASN,-90,150,38,79,0.48101266,-63.77,-48.14,0.0,0.0,6.15,18.87,0.0,0.0
ASN,-60,-180,5,14,0.35714286,64.3,32.72,0.0,0.0,8.49,13.26,0.0,0.0
ASN,-60,-180,2,14,0.14285714,-139.4,-45.13,0.0,0.0,2.08,25.14,0.0,0.0
ASN,-60,-180,2,14,0.14285714,-70.27,42.87,0.0,0.0,7.79,3.02,0.0,0.0
ASN,-60,-180,5,14,0.35714286,-74.74,-41.96,0.0,0.0,11.36,23.77,0.0,0.0
ASN,-60,-60,2,154,0.01298701,57.87,-57.82,0.0,0.0,3.33,19.07,0.0,0.0
ASN,-60,-60,24,154,0.15584416,-171.76,49.44,0.0,0.0,9.22,15.15,0.0,0.0
ASN,-60,-60,6,154,0.03896104,-162.99,166.21,0.0,0.0,15.13,23.08,0.0,0.0
ASN,-60,-60,17,154,0.11038961,-160.75,-81.94,0.0,0.0,12.71,22.44,0.0,0.0
ASN,-60,-60,17,154,0.11038961,-79.06,26.79,0.0,0.0,14.85,26.23,0.0,0.0
ASN,-60,-60,18,154,0.11688312,-72.76,159.73,0.0,0.0,5.98,13.94,0.0,0.0
ASN,-60,-60,70,154,0.45454545,-72.23,-29.72,0.0,0.0,6.35,13.69,0.0,0.0
ASN,-60,-30,20,647,0.0309119,71.11,60.45,0.0,0.0,12.67,23.98,0.0,0.0
ASN,-60,-30,3,647,0.00463679,59.78,158.98,0.0,0.0,17.65,24.45,0.0,0.0
ASN,-60,-30,21,647,0.0324575,57.55,-42.81,0.0,0.0,10.24,17.97,0.0,0.0
ASN,-60,-30,76,647,0.11746522,-172.36,53.16,0.0,0.0,9.41,14.09,0.0,0.0
ASN,-60,-30,8,647,0.01236476,-161.67,-165.65,0.0,0.0,8.04,34.54,0.0,0.0
ASN,-60,-30,45,647,0.06955178,-173.83,-94.93,0.0,0.0,11.97,16.44,0.0,0.0
ASN,-60,-30,71,647,0.10973725,-74.12,30.67,0.0,0.0,10.94,25.44,0.0,0.0
ASN,-60,-30,64,647,0.09891808,-71.65,158.86,0.0,0.0,8.67,13.89,0.0,0.0
ASN,-60,-30,339,647,0.52395672,-72.16,-29.57,0.0,0.0,6.9,13.84,0.0,0.0
ASN,-60,0,5,63,0.07936508,60.67,11.61,0.0,0.0,2.62,7.38,0.0,0.0
ASN,-60,0,3,63,0.04761905,62.23,-171.55,0.0,0.0,6.61,17.46,0.0,0.0
ASN,-60,0,8,63,0.12698413,54.42,-60.53,0.0,0.0,9.98,14.14,0.0,0.0
ASN,-60,0,2,63,0.03174603,-169.68,54.74,0.0,0.0,3.7,4.91,0.0,0.0
ASN,-60,0,3,63,0.04761905,-147.73,-135.42,0.0,0.0,0.56,0.23,0.0,0.0
ASN,-60,0,2,63,0.03174603,-162.51,-93.19,0.0,0.0,11.79,16.81,0.0,0.0
ASN,-60,0,6,63,0.0952381,-68.6,53.32,0.0,0.0,7.0,23.24,0.0,0.0
ASN,-60,0,6,63,0.0952381,-66.12,161.38,0.0,0.0,2.85,19.33,0.0,0.0
ASN,-60,0,28,63,0.44444444,-68.43,-34.64,0.0,0.0,9.87,14.12,0.0,0.0
ASN,-60,30,2,5,0.4,-178.58,60.04,0.0,0.0,2.79,19.1,0.0,0.0
ASN,-60,60,2,6,0.33333333,64.02,-45.16,0.0,0.0,1.0,1.75,0.0,0.0
ASN,-60,60,2,6,0.33333333,-73.52,-22.4,0.0,0.0,8.46,21.65,0.0,0.0
ASN,-60,90,6,18,0.33333333,-172.56,42.72,0.0,0.0,7.4,21.36,0.0,0.0
ASN,-60,90,2,18,0.11111111,-179.0,-179.06,0.0,0.0,2.91,18.55,0.0,0.0
ASN,-60,90,7,18,0.38888889,-166.82,-25.99,0.0,0.0,11.32,16.09,0.0,0.0
ASN,-60,90,2,18,0.11111111,-72.17,-46.34,0.0,0.0,12.21,31.8,0.0,0.0
ASN,-60,120,20,73,0.2739726,-179.02,46.67,0.0,0.0,8.05,16.52,0.0,0.0
ASN,-60,120,35,73,0.47945205,-172.63,-53.1,0.0,0.0,5.52,17.62,0.0,0.0
ASN,-60,120,3,73,0.04109589,-61.42,152.09,0.0,0.0,3.97,15.12,0.0,0.0
ASN,-60,120,13,73,0.17808219,-75.64,-26.55,0.0,0.0,10.82,9.92,0.0,0.0
ASN,-60,150,11,87,0.12643678,72.01,72.18,0.0,0.0,8.31,5.94,0.0,0.0
ASN,-60,150,2,87,0.02298851,77.53,-179.07,0.0,0.0,15.67,50.52,0.0,0.0
ASN,-60,150,6,87,0.06896552,67.94,-71.92,0.0,0.0,12.93,10.69,0.0,0.0
ASN,-60,150,5,87,0.05747126,-164.18,25.2,0.0,0.0,4.08,10.9,0.0,0.0
ASN,-60,150,12,87,0.13793103,-169.44,-72.76,0.0,0.0,7.18,21.53,0.0,0.0
ASN,-60,150,13,87,0.14942529,-64.5,26.57,0.0,0.0,8.21,24.82,0.0,0.0
ASN,-60,150,5,87,0.05747126,-70.02,163.28,0.0,0.0,4.67,8.54,0.0,0.0
ASN,-60,150,33,87,0.37931034,-65.7,-32.35,0.0,0.0,8.51,21.32,0.0,0.0
ASN,-30,-60,2,13,0.15384615,-154.65,-129.88,0.0,0.0,0.02,0.01,0.0,0.0
ASN,-30,-60,5,13,0.38461538,-154.1,-79.26,0.0,0.0,13.8,16.13,0.0,0.0
ASN,-30,-60,2,13,0.15384615,-65.22,-35.18,0.0,0.0,6.29,26.19,0.0,0.0
ASN,-30,-30,2,4,0.5,-48.21,80.5,0.0,0.0,5.68,29.27,0.0,0.0
ASN,-30,90,4,6,0.66666667,-69.8,107.39,0.0,0.0,4.47,5.72,0.0,0.0
ASN,-30,120,2,3,0.66666667,-172.49,-45.61,0.0,0.0,2.21,13.04,0.0,0.0
ASN,30,-30,2,5,0.4,-79.19,148.93,0.0,0.0,0.0,0.0,0.0,0.0
ASN,30,-30,2,5,0.4,-78.81,-36.53,0.0,0.0,36.86,36.53,0.0,0.0
ASN,30,30,2,4,0.5,-88.12,-46.95,0.0,0.0,18.12,13.95,0.0,0.0
ASN,30,60,2,11,0.18181818,50.19,63.61,0.0,0.0,3.12,28.18,0.0,0.0
ASN,30,60,4,11,0.36363636,-166.39,16.83,0.0,0.0,3.5,16.72,0.0,0.0
ASN,30,60,2,11,0.18181818,-60.94,-69.14,0.0,0.0,17.29,17.33,0.0,0.0
ASN,60,-120,3,6,0.5,-88.05,46.21,0.0,0.0,16.78,23.66,0.0,0.0
ASN,60,0,4,24,0.16666667,-59.17,49.73,0.0,0.0,5.84,35.11,0.0,0.0
ASN,60,0,2,24,0.08333333,-56.11,125.61,0.0,0.0,9.84,2.41,0.0,0.0
ASN,60,0,17,24,0.70833333,-68.02,-48.25,0.0,0.0,7.78,16.58,0.0,0.0
ASN,60,30,30,116,0.25862069,-160.48,36.74,0.0,0.0,6.38,12.66,0.0,0.0
ASN,60,30,5,116,0.04310345,-164.36,-156.2,0.0,0.0,10.33,13.32,0.0,0.0
ASN,60,30,4,116,0.03448276,-147.16,-61.38,0.0,0.0,6.26,36.62,0.0,0.0
ASN,60,30,14,116,0.12068966,-63.96,88.11,0.0,0.0,17.03,24.19,0.0,0.0
ASN,60,30,10,116,0.0862069,-62.64,130.2,0.0,0.0,7.96,7.55,0.0,0.0
ASN,60,30,53,116,0.45689655,-64.77,-39.68,0.0,0.0,7.6,15.36,0.0,0.0
ASN,60,60,25,84,0.29761905,-161.84,33.44,0.0,0.0,7.81,9.13,0.0,0.0
ASN,60,60,3,84,0.03571429,-166.34,-164.47,0.0,0.0,5.73,11.79,0.0,0.0
ASN,60,60,6,84,0.07142857,-156.69,-60.16,0.0,0.0,4.93,39.59,0.0,0.0
ASN,60,60,12,84,0.14285714,-65.64,85.75,0.0,0.0,8.83,23.55,0.0,0.0
ASN,60,60,6,84,0.07142857,-59.08,134.29,0.0,0.0,8.87,13.38,0.0,0.0
ASN,60,60,32,84,0.38095238,-63.91,-42.87,0.0,0.0,7.15,14.93,0.0,0.0
ASN,60,120,2,5,0.4,-171.35,27.27,0.0,0.0,15.28,16.23,0.0,0.0
ASN,60,120,2,5,0.4,-99.5,-53.89,0.0,0.0,13.02,10.74,0.0,0.0
ASN,90,0,3,9,0.33333333,-142.57,38.41,0.0,0.0,23.81,5.75,0.0,0.0
ASN,90,0,3,9,0.33333333,-69.37,-40.22,0.0,0.0,6.27,11.38,0.0,0.0
ASN,90,30,2,4,0.5,-75.74,-45.14,0.0,0.0,24.77,23.1,0.0,0.0
ASP,-180,-180,5,11,0.45454545,55.03,66.56,0.0,0.0,4.34,7.74,0.0,0.0
ASP,-180,-180,2,11,0.18181818,60.79,-123.32,0.0,0.0,2.76,0.94,0.0,0.0
ASP,-180,-180,3,11,0.27272727,-155.09,-7.35,0.0,0.0,6.11,6.67,0.0,0.0
ASP,-180,120,3,8,0.375,176.5,35.32,0.0,0.0,3.65,16.29,0.0,0.0
ASP,-180,120,2,8,0.25,-176.18,-164.07,0.0,0.0,10.52,19.1,0.0,0.0
ASP,-180,120,2,8,0.25,-101.54,-46.87,0.0,0.0,12.37,6.66,0.0,0.0
ASP,-180,150,2,9,0.22222222,-170.91,20.66,0.0,0.0,6.98,12.47,0.0,0.0
ASP,-180,150,6,9,0.66666667,-162.03,-33.22,0.0,0.0,8.72,24.92,0.0,0.0
ASP,-150,-180,21,48,0.4375,61.35,39.65,0.0,0.0,7.36,18.45,0.0,0.0
ASP,-150,-180,2,48,0.04166667,83.0,162.34,0.0,0.0,1.23,6.54,0.0,0.0
ASP,-150,-180,8,48,0.16666667,67.65,-26.77,0.0,0.0,4.0,10.54,0.0,0.0
ASP,-150,-180,5,48,0.10416667,-162.99,19.71,0.0,0.0,2.16,5.82,0.0,0.0
