AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
ASN,-120,150,3,50,0.06,59.3,71.98,0.0,0.0,6.75,18.03,0.0,0.0
ASN,-120,150,5,50,0.1,-169.24,42.98,0.0,0.0,4.2,18.45,0.0,0.0
ASN,-120,150,3,50,0.06,-179.26,-30.98,0.0,0.0,7.1,35.42,0.0,0.0
ASN,-120,150,9,50,0.18,-61.12,92.4,0.0,0.0,6.49,24.46,0.0,0.0
ASN,-120,150,6,50,0.12,-72.47,138.79,0.0,0.0,3.97,12.07,0.0,0.0
ASN,-120,150,23,50,0.46,-65.92,-46.78,0.0,0.0,8.98,14.54,0.0,0.0
ASN,-90,-180,27,51,0.52941176,63.84,34.3,0.0,0.0,4.58,13.12,0.0,0.0
ASN,-90,-180,10,51,0.19607843,70.78,-31.83,0.0,0.0,7.72,18.48,0.0,0.0
ASN,-90,-180,2,51,0.03921569,-168.88,33.88,0.0,0.0,6.62,4.93,0.0,0.0
ASN,-90,-180,2,51,0.03921569,-152.56,-37.91,0.0,0.0,17.48,3.24,0.0,0.0
ASN,-90,-180,4,51,0.07843137,-58.69,75.56,0.0,0.0,13.02,25.67,0.0,0.0
ASN,-90,-180,4,51,0.07843137,-74.84,-35.79,0.0,0.0,5.24,7.19,0.0,0.0
ASN,-90,-150,3,5,0.6,53.83,36.66,0.0,0.0,1.11,5.65,0.0,0.0
ASN,-90,-150,2,5,0.4,-69.96,-56.39,0.0,0.0,15.9,10.81,0.0,0.0
ASN,-90,-120,2,2,1.0,-60.2,-61.52,0.0,0.0,3.05,6.25,0.0,0.0
ASN,-90,-60,4,16,0.25,-173.89,66.35,0.0,0.0,8.81,13.2,0.0,0.0
ASN,-90,-60,2,16,0.125,-178.08,-65.0,0.0,0.0,2.58,2.03,0.0,0.0
ASN,-90,-60,8,16,0.5,-73.73,-29.87,0.0,0.0,5.3,7.65,0.0,0.0
ASN,-90,-30,3,89,0.03370787,45.27,-59.27,0.0,0.0,5.58,16.96,0.0,0.0
ASN,-90,-30,7,89,0.07865169,-176.17,38.5,0.0,0.0,12.37,16.03,0.0,0.0
ASN,-90,-30,2,89,0.02247191,-175.49,-89.08,0.0,0.0,10.71,2.19,0.0,0.0
ASN,-90,-30,9,89,0.1011236,-66.06,72.54,0.0,0.0,10.54,33.46,0.0,0.0
ASN,-90,-30,9,89,0.1011236,-67.58,139.31,0.0,0.0,4.3,14.23,0.0,0.0
ASN,-90,-30,57,89,0.64044944,-70.9,-45.98,0.0,0.0,7.53,18.51,0.0,0.0
ASN,-90,0,18,227,0.07929515,58.48,26.57,0.0,0.0,7.88,22.33,0.0,0.0
ASN,-90,0,32,227,0.14096916,68.77,-33.84,0.0,0.0,6.62,12.72,0.0,0.0
ASN,-90,0,7,227,0.030837,-166.11,43.28,0.0,0.0,8.87,14.43,0.0,0.0
ASN,-90,0,4,227,0.01762115,-165.15,-139.6,0.0,0.0,6.27,3.85,0.0,0.0
ASN,-90,0,2,227,0.00881057,-135.93,-43.55,0.0,0.0,0.92,30.16,0.0,0.0
ASN,-90,0,30,227,0.13215859,-73.74,49.0,0.0,0.0,10.67,33.08,0.0,0.0
ASN,-90,0,20,227,0.08810573,-63.31,144.89,0.0,0.0,5.28,12.87,0.0,0.0
ASN,-90,0,113,227,0.49779736,-67.73,-48.78,0.0,0.0,6.59,18.37,0.0,0.0
ASN,-90,30,3,55,0.05454545,63.9,19.29,0.0,0.0,4.16,5.4,0.0,0.0
ASN,-90,30,10,55,0.18181818,66.33,-37.54,0.0,0.0,6.0,11.65,0.0,0.0
ASN,-90,30,4,55,0.07272727,-154.47,38.34,0.0,0.0,1.71,4.06,0.0,0.0
ASN,-90,30,6,55,0.10909091,-68.61,68.86,0.0,0.0,7.07,15.59,0.0,0.0
ASN,-90,30,5,55,0.09090909,-67.95,141.08,0.0,0.0,8.54,16.31,0.0,0.0
ASN,-90,30,24,55,0.43636364,-64.53,-39.29,0.0,0.0,8.18,19.95,0.0,0.0
ASN,-90,60,2,26,0.07692308,52.77,-46.73,0.0,0.0,0.51,9.61,0.0,0.0
ASN,-90,60,8,26,0.30769231,-167.77,29.09,0.0,0.0,6.54,10.57,0.0,0.0
ASN,-90,60,4,26,0.15384615,-154.07,-61.8,0.0,0.0,8.65,29.31,0.0,0.0
ASN,-90,60,2,26,0.07692308,-68.61,-177.85,0.0,0.0,3.32,19.18,0.0,0.0
ASN,-90,60,8,26,0.30769231,-56.75,-62.17,0.0,0.0,7.91,22.59,0.0,0.0
ASN,-90,90,20,55,0.36363636,-177.37,19.65,0.0,0.0,8.82,15.94,0.0,0.0
ASN,-90,90,5,55,0.09090909,-174.68,178.33,0.0,0.0,5.87,9.71,0.0,0.0
ASN,-90,90,19,55,0.34545455,-172.87,-24.15,0.0,0.0,4.24,14.81,0.0,0.0
ASN,-90,90,2,55,0.03636364,-70.41,28.17,0.0,0.0,3.61,22.67,0.0,0.0
ASN,-90,90,2,55,0.03636364,-59.74,129.9,0.0,0.0,13.24,9.25,0.0,0.0
ASN,-90,90,7,55,0.12727273,-65.69,-36.86,0.0,0.0,5.38,3.97,0.0,0.0
ASN,-90,120,3,121,0.02479339,52.13,-78.91,0.0,0.0,4.03,18.56,0.0,0.0
ASN,-90,120,26,121,0.21487603,179.66,25.16,0.0,0.0,5.91,17.3,0.0,0.0
ASN,-90,120,6,121,0.04958678,-179.42,-178.15,0.0,0.0,10.98,28.71,0.0,0.0
ASN,-90,120,49,121,0.40495868,-173.48,-34.1,0.0,0.0,5.41,18.19,0.0,0.0
ASN,-90,120,6,121,0.04958678,-74.99,44.26,0.0,0.0,17.31,35.09,0.0,0.0
ASN,-90,120,7,121,0.05785124,-79.5,-176.93,0.0,0.0,5.97,40.49,0.0,0.0
ASN,-90,120,23,121,0.19008264,-62.63,-49.61,0.0,0.0,7.77,10.02,0.0,0.0
ASN,-90,150,3,71,0.04225352,79.31,71.04,0.0,0.0,9.09,12.93,0.0,0.0
ASN,-90,150,2,71,0.02816901,69.97,-40.59,0.0,0.0,14.23,35.79,0.0,0.0
ASN,-90,150,8,71,0.11267606,-164.71,52.51,0.0,0.0,14.13,11.18,0.0,0.0
ASN,-90,150,6,71,0.08450704,-174.47,-78.04,0.0,0.0,16.21,15.94,0.0,0.0
ASN,-90,150,7,71,0.09859155,-63.59,82.54,0.0,0.0,7.68,24.82,0.0,0.0
ASN,-90,150,5,71,0.07042254,-70.42,159.98,0.0,0.0,12.15,13.53,0.0,0.0
ASN,-90,150,39,71,0.54929577,-65.83,-46.19,0.0,0.0,7.12,15.96,0.0,0.0
ASN,-60,-180,5,6,0.83333333,65.32,53.67,0.0,0.0,1.23,24.14,0.0,0.0
ASN,-60,-150,2,3,0.66666667,-69.6,-32.97,0.0,0.0,16.75,7.2,0.0,0.0
ASN,-60,-60,29,154,0.18831169,-171.17,44.27,0.0,0.0,7.44,14.97,0.0,0.0
ASN,-60,-60,7,154,0.04545455,-173.75,-152.34,0.0,0.0,3.54,37.92,0.0,0.0
ASN,-60,-60,20,154,0.12987013,-172.9,-76.29,0.0,0.0,9.54,17.5,0.0,0.0
ASN,-60,-60,20,154,0.12987013,-76.92,23.22,0.0,0.0,8.18,23.95,0.0,0.0
ASN,-60,-60,13,154,0.08441558,-70.97,154.12,0.0,0.0,4.44,11.32,0.0,0.0
ASN,-60,-60,65,154,0.42207792,-72.01,-24.78,0.0,0.0,7.64,12.37,0.0,0.0
ASN,-60,-30,10,562,0.01779359,68.97,56.65,0.0,0.0,12.81,26.75,0.0,0.0
ASN,-60,-30,20,562,0.03558719,62.49,-39.56,0.0,0.0,6.48,17.82,0.0,0.0
ASN,-60,-30,59,562,0.10498221,-165.42,61.52,0.0,0.0,11.57,16.05,0.0,0.0
ASN,-60,-30,7,562,0.01245552,-169.58,-137.73,0.0,0.0,9.64,6.18,0.0,0.0
ASN,-60,-30,37,562,0.0658363,-173.21,-90.74,0.0,0.0,9.8,16.84,0.0,0.0
ASN,-60,-30,61,562,0.10854093,-74.02,33.85,0.0,0.0,11.08,28.53,0.0,0.0
ASN,-60,-30,57,562,0.10142349,-72.04,159.42,0.0,0.0,6.95,16.29,0.0,0.0
ASN,-60,-30,311,562,0.55338078,-72.12,-26.79,0.0,0.0,5.84,12.21,0.0,0.0
ASN,-60,0,8,43,0.18604651,63.18,21.11,0.0,0.0,5.28,13.2,0.0,0.0
ASN,-60,0,6,43,0.13953488,65.46,-33.58,0.0,0.0,1.89,23.94,0.0,0.0
ASN,-60,0,5,43,0.11627907,-153.71,54.86,0.0,0.0,4.66,18.24,0.0,0.0
ASN,-60,0,2,43,0.04651163,-158.57,-53.23,0.0,0.0,10.97,14.29,0.0,0.0
ASN,-60,0,2,43,0.04651163,-62.84,36.69,0.0,0.0,2.16,26.95,0.0,0.0
ASN,-60,0,3,43,0.06976744,-75.29,160.63,0.0,0.0,1.71,10.05,0.0,0.0
ASN,-60,0,16,43,0.37209302,-69.65,-36.91,0.0,0.0,9.03,10.77,0.0,0.0
ASN,-60,60,3,6,0.5,-149.37,9.4,0.0,0.0,4.55,0.22,0.0,0.0
ASN,-60,60,2,6,0.33333333,-78.75,-11.48,0.0,0.0,7.77,11.48,0.0,0.0
ASN,-60,90,4,10,0.4,-177.47,23.98,0.0,0.0,2.92,17.73,0.0,0.0
ASN,-60,90,2,10,0.2,-164.58,-40.75,0.0,0.0,3.4,1.88,0.0,0.0
ASN,-60,90,3,10,0.3,-53.35,-67.17,0.0,0.0,6.05,18.63,0.0,0.0
ASN,-60,120,18,75,0.24,-174.6,23.36,0.0,0.0,7.56,15.86,0.0,0.0
ASN,-60,120,2,75,0.02666667,-177.53,-151.74,0.0,0.0,9.06,15.99,0.0,0.0
ASN,-60,120,38,75,0.50666667,-172.29,-50.97,0.0,0.0,5.71,14.85,0.0,0.0
ASN,-60,120,6,75,0.08,-53.26,71.75,0.0,0.0,5.5,15.07,0.0,0.0
ASN,-60,120,9,75,0.12,-70.27,-25.28,0.0,0.0,8.6,10.26,0.0,0.0
ASN,-60,150,6,75,0.08,77.02,81.92,0.0,0.0,5.78,8.86,0.0,0.0
ASN,-60,150,2,75,0.02666667,58.65,-83.16,0.0,0.0,9.18,5.6,0.0,0.0
ASN,-60,150,4,75,0.05333333,-178.28,27.77,0.0,0.0,14.98,15.58,0.0,0.0
ASN,-60,150,11,75,0.14666667,-177.31,-71.7,0.0,0.0,7.99,18.05,0.0,0.0
ASN,-60,150,9,75,0.12,-67.19,36.57,0.0,0.0,17.21,18.15,0.0,0.0
ASN,-60,150,8,75,0.10666667,-70.31,-178.64,0.0,0.0,9.28,12.82,0.0,0.0
ASN,-60,150,33,75,0.44,-66.67,-33.29,0.0,0.0,6.55,16.88,0.0,0.0
ASN,-30,-60,4,10,0.4,-154.53,-95.67,0.0,0.0,10.74,9.19,0.0,0.0
ASN,-30,-60,4,10,0.4,-94.2,-38.48,0.0,0.0,12.4,33.23,0.0,0.0
ASN,-30,-30,2,5,0.4,-170.23,20.24,0.0,0.0,3.72,8.45,0.0,0.0
ASN,-30,-30,2,5,0.4,-54.78,83.32,0.0,0.0,15.35,30.39,0.0,0.0
ASN,-30,120,2,2,1.0,-169.52,-47.05,0.0,0.0,6.72,2.7,0.0,0.0
ASN,-30,150,2,3,0.66666667,-103.36,-137.82,0.0,0.0,0.0,0.0,0.0,0.0
ASN,30,-30,3,4,0.75,-76.62,-44.3,0.0,0.0,4.05,21.85,0.0,0.0
ASN,30,30,2,3,0.66666667,-58.44,-24.33,0.0,0.0,3.76,0.68,0.0,0.0
ASN,30,60,2,9,0.22222222,-168.05,51.83,0.0,0.0,2.77,22.2,0.0,0.0
ASN,30,60,2,9,0.22222222,-73.41,67.8,0.0,0.0,15.54,50.79,0.0,0.0
ASN,30,60,2,9,0.22222222,-63.85,-54.68,0.0,0.0,0.5,11.49,0.0,0.0
ASN,60,-150,2,2,1.0,-72.86,23.65,0.0,0.0,14.78,13.68,0.0,0.0
ASN,60,-120,3,6,0.5,-160.45,-35.11,0.0,0.0,15.8,27.98,0.0,0.0
ASN,60,-90,2,4,0.5,-174.85,45.26,0.0,0.0,0.0,0.05,0.0,0.0
ASN,60,0,2,19,0.10526316,-164.43,36.25,0.0,0.0,3.54,5.33,0.0,0.0
ASN,60,0,2,19,0.10526316,-78.63,38.53,0.0,0.0,13.96,29.46,0.0,0.0
ASN,60,0,3,19,0.15789474,-59.52,130.41,0.0,0.0,1.57,12.28,0.0,0.0
ASN,60,0,11,19,0.57894737,-65.79,-24.25,0.0,0.0,4.59,14.73,0.0,0.0
ASN,60,30,28,120,0.23333333,-157.05,43.83,0.0,0.0,5.19,11.16,0.0,0.0
ASN,60,30,3,120,0.025,-168.14,-140.81,0.0,0.0,7.05,8.6,0.0,0.0
ASN,60,30,7,120,0.05833333,-144.38,-51.95,0.0,0.0,6.12,31.39,0.0,0.0
ASN,60,30,20,120,0.16666667,-69.83,93.43,0.0,0.0,12.6,27.23,0.0,0.0
ASN,60,30,12,120,0.1,-62.54,140.53,0.0,0.0,12.32,13.7,0.0,0.0
ASN,60,30,49,120,0.40833333,-62.78,-44.14,0.0,0.0,8.3,16.57,0.0,0.0
ASN,60,60,26,70,0.37142857,-166.25,31.49,0.0,0.0,4.9,11.59,0.0,0.0
ASN,60,60,7,70,0.1,-168.53,-161.48,0.0,0.0,7.66,17.13,0.0,0.0
ASN,60,60,4,70,0.05714286,-165.89,-95.28,0.0,0.0,0.99,23.17,0.0,0.0
ASN,60,60,6,70,0.08571429,-66.19,82.12,0.0,0.0,13.82,20.43,0.0,0.0
ASN,60,60,4,70,0.05714286,-51.64,128.62,0.0,0.0,12.1,13.69,0.0,0.0
ASN,60,60,23,70,0.32857143,-64.17,-43.51,0.0,0.0,6.11,14.93,0.0,0.0
ASN,60,90,2,4,0.5,-48.97,-64.46,0.0,0.0,11.77,8.08,0.0,0.0
ASN,60,120,2,4,0.5,-171.44,33.49,0.0,0.0,10.53,2.94,0.0,0.0
ASN,90,0,2,2,1.0,-50.89,-52.1,0.0,0.0,4.01,15.53,0.0,0.0
ASP,-180,-180,5,12,0.41666667,61.01,30.85,0.0,0.0,4.99,14.72,0.0,0.0
ASP,-180,-180,2,12,0.16666667,-166.54,11.45,0.0,0.0,5.91,0.94,0.0,0.0
ASP,-180,-180,5,12,0.41666667,-156.22,-13.16,0.0,0.0,3.94,2.93,0.0,0.0
ASP,-180,90,2,4,0.5,-171.69,179.49,0.0,0.0,2.04,2.08,0.0,0.0
ASP,-180,120,2,7,0.28571429,66.19,161.22,0.0,0.0,3.19,7.03,0.0,0.0
ASP,-180,120,2,7,0.28571429,-160.68,142.94,0.0,0.0,15.11,22.57,0.0,0.0
ASP,-180,150,5,10,0.5,-160.95,18.26,0.0,0.0,2.12,21.82,0.0,0.0
ASP,-180,150,3,10,0.3,-156.38,-23.51,0.0,0.0,9.28,31.82,0.0,0.0
ASP,-150,-180,15,31,0.48387097,54.87,37.23,0.0,0.0,5.35,15.7,0.0,0.0
ASP,-150,-180,7,31,0.22580645,76.48,-61.45,0.0,0.0,5.39,21.65,0.0,0.0
ASP,-150,-180,2,31,0.06451613,-165.18,25.49,0.0,0.0,0.93,1.51,0.0,0.0
ASP,-150,-180,2,31,0.06451613,-160.25,-177.85,0.0,0.0,2.37,3.58,0.0,0.0
ASP,-150,-180,3,31,0.09677419,-156.82,-15.28,0.0,0.0,2.5,1.1,0.0,0.0
ASP,-150,-150,6,12,0.5,60.14,39.29,0.0,0.0,6.69,17.34,0.0,0.0
ASP,-150,-150,2,12,0.16666667,72.27,-172.43,0.0,0.0,2.09,2.13,0.0,0.0
ASP,-150,0,4,5,0.8,58.04,4.23,0.0,0.0,1.56,13.96,0.0,0.0
ASP,-150,30,3,10,0.3,51.8,45.12,0.0,0.0,2.85,27.46,0.0,0.0
ASP,-150,30,4,10,0.4,66.34,-17.87,0.0,0.0,4.8,6.25,0.0,0.0
ASP,-150,30,2,10,0.2,-165.53,24.17,0.0,0.0,8.72,0.1,0.0,0.0
ASP,-150,60,7,13,0.53846154,-163.75,19.69,0.0,0.0,4.16,10.63,0.0,0.0
ASP,-150,60,6,13,0.46153846,-163.6,-9.26,0.0,0.0,2.83,6.37,0.0,0.0
ASP,-150,90,21,34,0.61764706,-178.32,27.11,0.0,0.0,6.15,11.67,0.0,0.0
ASP,-150,90,2,34,0.05882353,-167.09,171.52,0.0,0.0,9.28,0.75,0.0,0.0
ASP,-150,90,10,34,0.29411765,-166.77,-13.73,0.0,0.0,3.64,7.88,0.0,0.0
ASP,-150,120,6,42,0.14285714,-175.21,30.19,0.0,0.0,4.22,16.38,0.0,0.0
ASP,-150,120,5,42,0.11904762,-172.67,137.95,0.0,0.0,6.11,4.79,0.0,0.0
ASP,-150,120,31,42,0.73809524,-174.06,-38.62,0.0,0.0,4.87,20.44,0.0,0.0
ASP,-150,150,4,40,0.1,54.17,64.96,0.0,0.0,8.18,2.15,0.0,0.0
ASP,-150,150,3,40,0.075,81.88,-77.99,0.0,0.0,7.88,25.62,0.0,0.0
ASP,-150,150,12,40,0.3,-175.56,46.56,0.0,0.0,7.81,31.76,0.0,0.0
ASP,-150,150,11,40,0.275,-161.6,-70.68,0.0,0.0,9.38,17.07,0.0,0.0
ASP,-150,150,7,40,0.175,-74.01,-61.93,0.0,0.0,15.22,18.74,0.0,0.0
ASP,-120,-180,12,27,0.44444444,62.47,16.8,0.0,0.0,4.45,9.45,0.0,0.0
ASP,-120,-180,3,27,0.11111111,68.68,-176.94,0.0,0.0,6.28,3.64,0.0,0.0
ASP,-120,-180,3,27,0.11111111,60.22,-27.93,0.0,0.0,9.6,28.95,0.0,0.0
ASP,-120,-180,2,27,0.07407407,-176.93,16.86,0.0,0.0,3.01,7.57,0.0,0.0
ASP,-120,-180,2,27,0.07407407,-143.25,-30.45,0.0,0.0,1.82,0.06,0.0,0.0
ASP,-120,-180,3,27,0.11111111,-37.99,-34.18,0.0,0.0,22.1,19.89,0.0,0.0
ASP,-120,-90,2,4,0.5,-152.26,-34.86,0.0,0.0,21.43,24.48,0.0,0.0
ASP,-120,-30,2,22,0.09090909,48.95,-178.68,0.0,0.0,16.15,16.57,0.0,0.0
ASP,-120,-30,2,22,0.09090909,-174.71,67.45,0.0,0.0,10.86,5.56,0.0,0.0
ASP,-120,-30,3,22,0.13636364,-61.37,76.28,0.0,0.0,7.59,29.75,0.0,0.0
ASP,-120,-30,14,22,0.63636364,-66.7,-45.54,0.0,0.0,7.64,22.04,0.0,0.0
ASP,-120,0,11,60,0.18333333,52.33,17.35,0.0,0.0,6.7,19.14,0.0,0.0
ASP,-120,0,10,60,0.16666667,65.26,-27.73,0.0,0.0,6.95,9.88,0.0,0.0
ASP,-120,0,4,60,0.06666667,-161.64,21.99,0.0,0.0,6.1,3.35,0.0,0.0
ASP,-120,0,4,60,0.06666667,-71.08,41.06,0.0,0.0,8.51,38.13,0.0,0.0
ASP,-120,0,27,60,0.45,-69.2,-40.86,0.0,0.0,9.58,10.12,0.0,0.0
ASP,-120,30,8,48,0.16666667,50.74,26.22,0.0,0.0,5.41,11.76,0.0,0.0
ASP,-120,30,4,48,0.08333333,59.71,155.08,0.0,0.0,2.15,16.31,0.0,0.0
ASP,-120,30,15,48,0.3125,62.29,-19.83,0.0,0.0,4.49,9.45,0.0,0.0
ASP,-120,30,6,48,0.125,-158.08,45.79,0.0,0.0,8.96,22.61,0.0,0.0
ASP,-120,30,12,48,0.25,-75.04,-29.72,0.0,0.0,15.22,18.01,0.0,0.0
ASP,-120,60,2,13,0.15384615,57.39,-13.24,0.0,0.0,1.61,2.74,0.0,0.0
ASP,-120,60,3,13,0.23076923,179.82,16.59,0.0,0.0,6.96,14.02,0.0,0.0
ASP,-120,60,2,13,0.15384615,-178.47,-40.0,0.0,0.0,8.18,19.61,0.0,0.0
ASP,-120,60,4,13,0.30769231,-65.97,-74.8,0.0,0.0,6.05,17.25,0.0,0.0
ASP,-120,90,2,65,0.03076923,48.99,-177.73,0.0,0.0,2.74,3.09,0.0,0.0
ASP,-120,90,24,65,0.36923077,179.11,20.84,0.0,0.0,7.31,12.34,0.0,0.0
ASP,-120,90,30,65,0.46153846,-173.6,-17.22,0.0,0.0,4.58,10.61,0.0,0.0
ASP,-120,90,6,65,0.09230769,-61.0,-60.17,0.0,0.0,4.36,9.75,0.0,0.0
ASP,-120,120,29,106,0.27358491,-173.15,30.06,0.0,0.0,7.21,24.46,0.0,0.0
ASP,-120,120,9,106,0.08490566,-174.13,160.09,0.0,0.0,8.55,18.6,0.0,0.0
ASP,-120,120,43,106,0.40566038,-172.68,-24.61,0.0,0.0,4.74,17.43,0.0,0.0
ASP,-120,120,5,106,0.04716981,-60.42,43.12,0.0,0.0,12.09,24.09,0.0,0.0
ASP,-120,120,18,106,0.16981132,-64.3,-54.88,0.0,0.0,5.02,15.73,0.0,0.0
ASP,-120,150,3,53,0.05660377,45.93,27.48,0.0,0.0,15.8,10.57,0.0,0.0
ASP,-120,150,2,53,0.03773585,76.82,129.37,0.0,0.0,22.77,5.56,0.0,0.0
ASP,-120,150,15,53,0.28301887,-173.01,60.41,0.0,0.0,12.5,20.08,0.0,0.0
ASP,-120,150,6,53,0.11320755,-154.6,-32.55,0.0,0.0,9.51,29.22,0.0,0.0
ASP,-120,150,9,53,0.16981132,-75.43,25.02,0.0,0.0,12.56,12.29,0.0,0.0
ASP,-120,150,3,53,0.05660377,-62.33,-178.76,0.0,0.0,24.99,9.11,0.0,0.0
ASP,-120,150,14,53,0.26415094,-65.01,-48.61,0.0,0.0,7.39,17.18,0.0,0.0
ASP,-90,-180,24,65,0.36923077,62.44,21.44,0.0,0.0,4.89,8.38,0.0,0.0
ASP,-90,-180,10,65,0.15384615,68.65,-160.9,0.0,0.0,4.86,8.55,0.0,0.0
ASP,-90,-180,12,65,0.18461538,66.09,-20.76,0.0,0.0,11.78,15.91,0.0,0.0
ASP,-90,-180,3,65,0.04615385,-143.2,19.04,0.0,0.0,17.41,17.41,0.0,0.0
ASP,-90,-180,2,65,0.03076923,-140.48,-12.71,0.0,0.0,11.08,10.08,0.0,0.0
ASP,-90,-180,5,65,0.07692308,-72.85,26.11,0.0,0.0,16.61,22.37,0.0,0.0
ASP,-90,-180,8,65,0.12307692,-75.15,-36.35,0.0,0.0,15.65,19.7,0.0,0.0
ASP,-90,-150,2,2,1.0,-165.8,-5.07,0.0,0.0,7.07,4.05,0.0,0.0
ASP,-90,-90,2,5,0.4,-160.35,-47.12,0.0,0.0,6.31,11.28,0.0,0.0
ASP,-90,-60,2,25,0.08,-155.57,54.92,0.0,0.0,16.5,2.82,0.0,0.0
ASP,-90,-60,2,25,0.08,-176.21,-168.63,0.0,0.0,9.27,38.99,0.0,0.0
ASP,-90,-60,5,25,0.2,-83.11,43.01,0.0,0.0,13.37,19.39,0.0,0.0
ASP,-90,-60,14,25,0.56,-69.01,-36.11,0.0,0.0,7.4,16.55,0.0,0.0
ASP,-90,-30,4,187,0.02139037,59.04,42.87,0.0,0.0,3.27,29.05,0.0,0.0
ASP,-90,-30,14,187,0.07486631,57.21,-35.59,0.0,0.0,7.66,16.07,0.0,0.0
ASP,-90,-30,13,187,0.06951872,-170.81,60.13,0.0,0.0,6.96,16.16,0.0,0.0
ASP,-90,-30,2,187,0.01069519,-174.68,-157.21,0.0,0.0,3.93,32.48,0.0,0.0
ASP,-90,-30,6,187,0.03208556,-138.83,-74.13,0.0,0.0,15.53,12.94,0.0,0.0
ASP,-90,-30,16,187,0.0855615,-73.19,40.47,0.0,0.0,10.63,24.98,0.0,0.0
ASP,-90,-30,10,187,0.05347594,-56.23,155.89,0.0,0.0,7.05,15.58,0.0,0.0
ASP,-90,-30,121,187,0.64705882,-67.26,-37.09,0.0,0.0,6.89,16.6,0.0,0.0
ASP,-90,0,26,210,0.12380952,61.34,19.91,0.0,0.0,6.11,13.31,0.0,0.0
ASP,-90,0,10,210,0.04761905,63.52,-179.06,0.0,0.0,3.4,12.88,0.0,0.0
ASP,-90,0,41,210,0.1952381,60.74,-35.66,0.0,0.0,5.69,15.51,0.0,0.0
ASP,-90,0,5,210,0.02380952,-166.48,40.04,0.0,0.0,13.64,4.18,0.0,0.0
ASP,-90,0,5,210,0.02380952,-155.44,-31.13,0.0,0.0,6.9,17.6,0.0,0.0
ASP,-90,0,13,210,0.06190476,-76.29,50.71,0.0,0.0,12.96,23.4,0.0,0.0
ASP,-90,0,9,210,0.04285714,-73.47,158.31,0.0,0.0,8.97,11.09,0.0,0.0
ASP,-90,0,101,210,0.48095238,-65.51,-29.96,0.0,0.0,6.7,12.32,0.0,0.0
ASP,-90,30,8,49,0.16326531,58.39,23.92,0.0,0.0,4.39,14.82,0.0,0.0
ASP,-90,30,4,49,0.08163265,63.84,174.39,0.0,0.0,3.12,6.91,0.0,0.0
ASP,-90,30,16,49,0.32653061,63.16,-13.04,0.0,0.0,3.86,7.08,0.0,0.0
ASP,-90,30,2,49,0.04081633,-155.55,43.38,0.0,0.0,23.54,12.69,0.0,0.0
ASP,-90,30,17,49,0.34693878,-64.98,-48.16,0.0,0.0,8.42,14.77,0.0,0.0
ASP,-90,60,2,30,0.06666667,56.84,-32.01,0.0,0.0,6.06,19.82,0.0,0.0
ASP,-90,60,6,30,0.2,-175.82,16.47,0.0,0.0,5.66,5.44,0.0,0.0
ASP,-90,60,10,30,0.33333333,-163.92,-14.15,0.0,0.0,5.2,8.18,0.0,0.0
ASP,-90,60,8,30,0.26666667,-76.22,-35.54,0.0,0.0,14.32,8.89,0.0,0.0
ASP,-90,90,41,119,0.34453782,-177.65,21.6,0.0,0.0,5.42,13.36,0.0,0.0
ASP,-90,90,10,119,0.08403361,-179.53,177.79,0.0,0.0,3.55,6.07,0.0,0.0
ASP,-90,90,54,119,0.45378151,-172.92,-18.5,0.0,0.0,6.26,10.7,0.0,0.0
ASP,-90,90,6,119,0.05042017,-65.16,176.74,0.0,0.0,7.93,15.56,0.0,0.0
ASP,-90,90,6,119,0.05042017,-71.46,-21.07,0.0,0.0,12.67,20.73,0.0,0.0
ASP,-90,120,2,192,0.01041667,50.63,31.46,0.0,0.0,10.8,26.62,0.0,0.0
ASP,-90,120,2,192,0.01041667,42.27,-56.4,0.0,0.0,14.06,37.53,0.0,0.0
ASP,-90,120,45,192,0.234375,179.54,33.69,0.0,0.0,7.12,25.54,0.0,0.0
ASP,-90,120,16,192,0.08333333,-179.02,175.84,0.0,0.0,8.28,15.76,0.0,0.0
ASP,-90,120,86,192,0.44791667,-174.04,-22.77,0.0,0.0,6.08,15.54,0.0,0.0
ASP,-90,120,4,192,0.02083333,-80.68,13.07,0.0,0.0,8.57,23.48,0.0,0.0
ASP,-90,120,4,192,0.02083333,-72.96,152.51,0.0,0.0,5.17,13.24,0.0,0.0
ASP,-90,120,32,192,0.16666667,-65.95,-33.5,0.0,0.0,4.77,14.15,0.0,0.0
ASP,-90,150,4,120,0.03333333,56.48,81.91,0.0,0.0,9.11,17.42,0.0,0.0
ASP,-90,150,6,120,0.05,57.26,-68.38,0.0,0.0,9.99,24.55,0.0,0.0
ASP,-90,150,26,120,0.21666667,-171.76,64.44,0.0,0.0,7.05,22.77,0.0,0.0
ASP,-90,150,12,120,0.1,-163.51,-52.66,0.0,0.0,11.73,31.07,0.0,0.0
ASP,-90,150,10,120,0.08333333,-78.31,18.27,0.0,0.0,12.41,25.94,0.0,0.0
ASP,-90,150,6,120,0.05,-64.81,161.15,0.0,0.0,3.99,16.72,0.0,0.0
ASP,-90,150,55,120,0.45833333,-65.02,-37.29,0.0,0.0,8.59,11.19,0.0,0.0
