AA	PHI	PSI	_COUNT	COUNT	PROB	B_CHI1	B_CHI2	B_CHI3	B_CHI4	B_CHI1Sig	B_CHI2Sig	B_CHI3Sig	B_CHI4Sig
ARG	-90	150	12	146	0.0821917808219178	-65.28537659067948	-178.50328351922633	-178.02445058221073	89.1631738096305	7.93693427685544	6.547059848999616	9.768161673832195	8.340071432084958
ARG	-90	150	19	146	0.13013698630136986	-66.6338346584801	-177.06518865493754	-175.34521229600776	178.8625611225466	8.012176526172944	5.5885248574599045	8.21909165240086	9.17425038223123
ARG	-90	150	10	146	0.0684931506849315	-65.38686115325388	179.15807228134852	179.40620431774593	-76.29428092868902	5.3972754935687135	15.49926539101698	14.1023039350934	12.849138207690748
ARG	-90	150	17	146	0.11643835616438356	-68.00709937590884	173.77542084870518	-64.38239030023894	-177.76842207732793	8.417426965743758	7.289892827388965	6.475800697263336	10.136115314455548
ARG	-90	150	6	146	0.0410958904109589	-75.77504855145055	-175.9653555452844	-62.17213358073968	-37.92077959346457	3.3019222333490332	4.405862998267386	28.883592210802785	40.47430203595993
ARG	-90	150	8	146	0.0547945205479452	-60.87714788215445	-70.75945390941828	176.2889427684015	-176.46327573482017	5.917227528601582	13.149008081558312	5.791031531097918	11.624286027617481
ARG	-90	150	11	146	0.07534246575342465	-12.130794630640434	-4.986291304084572	-5.1567748737380565	-5.015788732940509	24.402950277988978	21.3704792122435	19.39573439207275	19.676294275459366
ARG	-60	-60	6	457	0.01312910284463895	176.2918783403235	72.89941891324533	56.098937409567945	-177.70025052010024	8.028057926379732	17.582346084388167	5.4910839605143575	7.278608614975373
ARG	-60	-60	9	457	0.019693654266958426	178.20199379162398	75.70210651056998	-174.56356329852736	-179.15333307616652	4.916820757252904	9.38965217095113	18.53984488863837	8.741957042144229
ARG	-60	-60	9	457	0.019693654266958426	-178.3948219769475	63.42574781604368	-179.61336756368493	-72.08615803764322	7.323546833365276	6.198535264540936	18.89054340461614	6.787437836419168
ARG	-60	-60	35	457	0.07658643326039387	-176.03376827806682	-178.96832437008862	65.9294216153628	77.87638938481385	9.46900800935668	14.069452506973033	9.897112354189126	8.032573687216177
ARG	-60	-60	29	457	0.06345733041575492	-175.98863063368285	179.0733224213891	65.94805873591251	-160.8439874824509	8.273948681013959	12.075922890885314	7.759819779719366	18.47785449463083
ARG	-60	-60	17	457	0.037199124726477024	-173.854765434134	-179.98373381462545	68.15634554041571	-108.61094872978029	7.453803052184697	12.212824469795693	15.810315714626698	4.039995289668909
ARG	-60	-60	25	457	0.05470459518599562	175.42263337081664	-179.56694362077067	174.47244547713973	81.42769146689226	12.26377704904521	17.112274625132056	11.201288422712254	9.160426982122368
ARG	-60	-60	21	457	0.045951859956236324	174.5649054657427	-177.59514841317593	178.21845536203827	-174.94226747446504	8.380404249408295	6.672879164037556	6.723916584474273	14.787792653448495
ARG	-60	-60	17	457	0.037199124726477024	-175.57817043744876	-179.24562104578524	174.03115306920907	-83.14835126271547	6.12291793060427	11.280301496987828	13.987341602960864	7.9553766672341215
ARG	-60	-60	19	457	0.04157549234135667	-175.70789361993803	175.59729753149603	-57.084673405242846	111.87450621611887	14.469178580641493	7.622385545499611	12.573999736293697	3.614964617144256
ARG	-60	-60	16	457	0.0350109409190372	-179.2177395790053	176.16637182757032	-62.48922348943625	166.2890098605958	8.37955210811557	12.375807727037458	10.864584992166607	18.37657699760193
ARG	-60	-60	23	457	0.05032822757111598	-179.75328859302047	179.4134127361422	-59.94321667194395	-81.24857067536267	9.79933073286347	9.763319768418462	15.183944032702092	14.722260048321377
ARG	-60	-60	6	457	0.01312910284463895	-139.58583268461487	-73.3528874591474	171.7502017256604	-166.59682681616536	18.933324524495315	17.833088999027776	31.19228914808228	10.454859983139706
