AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
MET,-60,-60,2,129,0.01550388,168.53,-98.69,114.01,0.0,3.52,8.57,4.4,0.0
MET,-60,-60,8,129,0.0620155,-170.53,-88.11,-75.28,0.0,8.38,7.03,10.24,0.0
MET,-60,-60,22,129,0.17054264,-73.44,173.92,70.3,0.0,7.71,7.42,11.4,0.0
MET,-60,-60,12,129,0.09302326,-68.06,-175.78,171.26,0.0,8.29,7.26,7.27,0.0
MET,-60,-60,9,129,0.06976744,-72.31,-167.01,-77.22,0.0,5.45,6.72,18.97,0.0
MET,-60,-60,10,129,0.07751938,-60.2,-63.25,88.5,0.0,4.14,8.38,5.95,0.0
MET,-60,-60,7,129,0.05426357,-68.36,-57.28,161.72,0.0,9.26,16.82,25.5,0.0
MET,-60,-60,12,129,0.09302326,-67.84,-56.93,-69.32,0.0,8.11,6.91,16.72,0.0
MET,-60,-30,2,333,0.00600601,75.76,85.94,60.26,0.0,6.9,0.5,22.7,0.0
MET,-60,-30,6,333,0.01801802,70.51,177.14,72.32,0.0,8.47,3.89,11.66,0.0
MET,-60,-30,3,333,0.00900901,56.99,172.55,-69.58,0.0,12.92,14.01,17.02,0.0
MET,-60,-30,22,333,0.06606607,-170.69,62.41,79.19,0.0,10.36,7.63,10.81,0.0
MET,-60,-30,12,333,0.03603604,-161.9,55.98,-170.1,0.0,8.51,5.9,15.48,0.0
MET,-60,-30,3,333,0.00900901,-131.53,57.55,-92.93,0.0,15.73,2.07,19.57,0.0
MET,-60,-30,30,333,0.09009009,-176.49,179.54,66.9,0.0,9.91,11.88,11.51,0.0
MET,-60,-30,6,333,0.01801802,-172.21,176.06,-170.16,0.0,2.06,4.5,12.13,0.0
MET,-60,-30,18,333,0.05405405,-171.73,178.64,-65.68,0.0,10.61,12.7,8.56,0.0
MET,-60,-30,5,333,0.01501502,-165.3,-92.77,-70.98,0.0,13.51,12.26,17.27,0.0
MET,-60,-30,2,333,0.00600601,-68.85,77.52,65.63,0.0,2.66,9.12,4.89,0.0
MET,-60,-30,54,333,0.16216216,-70.21,174.48,70.65,0.0,6.47,7.53,10.42,0.0
MET,-60,-30,21,333,0.06306306,-69.31,-178.5,176.61,0.0,5.26,5.23,12.99,0.0
MET,-60,-30,37,333,0.11111111,-71.04,-173.05,-69.05,0.0,8.49,5.77,13.27,0.0
MET,-60,-30,22,333,0.06606607,-66.36,-61.79,95.9,0.0,4.53,7.39,7.65,0.0
MET,-60,-30,12,333,0.03603604,-68.36,-54.04,163.87,0.0,5.95,9.2,14.07,0.0
MET,-60,-30,74,333,0.22222222,-72.35,-60.99,-66.37,0.0,7.76,8.01,10.44,0.0
MET,-60,0,2,20,0.1,-166.43,64.69,61.49,0.0,0.0,0.01,0.0,0.0
MET,-60,0,3,20,0.15,-64.51,166.77,72.58,0.0,5.65,3.28,5.08,0.0
MET,-60,0,2,20,0.1,-68.91,-160.21,-99.88,0.0,4.96,4.39,14.93,0.0
MET,-60,0,12,20,0.6,-70.08,-58.43,-70.87,0.0,6.62,8.68,12.4,0.0
MET,-60,120,2,24,0.08333333,-177.44,70.59,78.53,0.0,0.27,6.31,14.61,0.0
MET,-60,120,2,24,0.08333333,171.22,-160.07,85.92,0.0,5.77,9.71,11.53,0.0
MET,-60,120,6,24,0.25,-178.06,179.1,-77.3,0.0,6.38,5.88,7.29,0.0
MET,-60,120,5,24,0.20833333,-71.11,-172.99,48.27,0.0,8.96,8.21,12.52,0.0
MET,-60,120,2,24,0.08333333,-83.36,-158.91,-75.75,0.0,14.25,9.54,11.61,0.0
MET,-60,120,2,24,0.08333333,-73.11,-64.29,-62.49,0.0,4.38,11.15,2.76,0.0
MET,-60,150,2,43,0.04651163,59.79,-179.1,72.33,0.0,14.18,12.07,11.12,0.0
MET,-60,150,3,43,0.06976744,69.73,-173.35,-153.16,0.0,5.3,1.92,16.08,0.0
MET,-60,150,3,43,0.06976744,-167.99,76.59,57.37,0.0,3.61,7.88,13.64,0.0
MET,-60,150,2,43,0.04651163,177.6,172.69,71.32,0.0,4.6,10.74,34.58,0.0
MET,-60,150,4,43,0.09302326,-152.38,-170.25,-170.18,0.0,6.75,6.98,12.07,0.0
MET,-60,150,4,43,0.09302326,170.77,172.57,-62.15,0.0,0.88,5.35,4.66,0.0
MET,-60,150,4,43,0.09302326,-61.59,-174.67,-173.37,0.0,9.41,3.5,9.7,0.0
MET,-60,150,8,43,0.18604651,-66.18,-177.15,-69.55,0.0,6.82,11.53,13.83,0.0
MET,-60,150,3,43,0.06976744,-62.31,-59.74,105.44,0.0,1.64,6.34,0.67,0.0
MET,-60,150,6,43,0.13953488,-67.7,-62.56,-89.63,0.0,5.22,8.3,15.91,0.0
MET,-30,-30,3,4,0.75,-70.53,-60.36,-76.15,0.0,1.19,14.77,5.85,0.0
MET,30,0,2,3,0.66666667,-55.78,-163.49,-42.78,0.0,0.01,0.01,0.0,0.0
MET,60,60,2,6,0.33333333,-59.66,157.2,72.63,0.0,0.0,0.0,0.0,0.0
MET,60,60,3,6,0.5,-75.97,157.33,-72.65,0.0,3.38,6.39,0.79,0.0
MET,60,120,2,2,1.0,-173.86,54.66,-162.7,0.0,0.98,0.34,2.21,0.0
MET,90,0,4,5,0.8,-69.18,-176.44,77.72,0.0,5.91,2.9,6.62,0.0
ASN,-180,-180,4,8,0.5,74.04,51.03,0.0,0.0,5.85,20.82,0.0,0.0
ASN,-180,-180,2,8,0.25,63.32,-48.28,0.0,0.0,8.34,22.2,0.0,0.0
ASN,-180,-180,2,8,0.25,-139.77,-54.19,0.0,0.0,4.86,28.82,0.0,0.0
ASN,-180,150,2,3,0.66666667,67.01,77.52,0.0,0.0,17.09,12.84,0.0,0.0
ASN,-150,-180,12,20,0.6,61.32,58.97,0.0,0.0,5.48,21.96,0.0,0.0
ASN,-150,-180,2,20,0.1,40.0,-98.65,0.0,0.0,22.14,7.58,0.0,0.0
ASN,-150,-180,2,20,0.1,-46.53,108.42,0.0,0.0,0.86,6.87,0.0,0.0
ASN,-150,-180,3,20,0.15,-81.55,-65.24,0.0,0.0,5.35,14.05,0.0,0.0
ASN,-150,0,2,4,0.5,61.88,13.92,0.0,0.0,3.81,3.95,0.0,0.0
ASN,-150,30,3,13,0.23076923,52.43,45.69,0.0,0.0,2.78,11.5,0.0,0.0
ASN,-150,30,2,13,0.15384615,58.43,-10.83,0.0,0.0,7.05,5.83,0.0,0.0
ASN,-150,30,6,13,0.46153846,-76.31,108.56,0.0,0.0,11.7,16.97,0.0,0.0
ASN,-150,60,7,11,0.63636364,-168.35,31.87,0.0,0.0,8.32,15.63,0.0,0.0
ASN,-150,60,2,11,0.18181818,-66.22,-93.42,0.0,0.0,5.41,11.63,0.0,0.0
ASN,-150,90,5,15,0.33333333,176.72,20.58,0.0,0.0,4.04,12.54,0.0,0.0
ASN,-150,90,5,15,0.33333333,-167.76,-40.31,0.0,0.0,8.34,17.79,0.0,0.0
ASN,-150,90,3,15,0.2,-76.25,-68.66,0.0,0.0,8.97,17.63,0.0,0.0
ASN,-150,120,4,31,0.12903226,179.38,7.71,0.0,0.0,5.43,7.22,0.0,0.0
ASN,-150,120,16,31,0.51612903,-172.73,-52.56,0.0,0.0,7.52,16.71,0.0,0.0
ASN,-150,120,7,31,0.22580645,-72.97,-68.08,0.0,0.0,6.02,6.56,0.0,0.0
ASN,-150,150,16,45,0.35555556,69.9,79.14,0.0,0.0,7.04,9.25,0.0,0.0
ASN,-150,150,3,45,0.06666667,73.14,-40.99,0.0,0.0,6.52,20.85,0.0,0.0
ASN,-150,150,6,45,0.13333333,-169.58,58.45,0.0,0.0,8.19,27.76,0.0,0.0
ASN,-150,150,6,45,0.13333333,-169.48,-70.74,0.0,0.0,5.77,18.64,0.0,0.0
ASN,-150,150,8,45,0.17777778,-67.84,95.32,0.0,0.0,7.68,3.54,0.0,0.0
ASN,-150,150,6,45,0.13333333,-70.96,-51.97,0.0,0.0,6.61,13.12,0.0,0.0
ASN,-120,-180,7,22,0.31818182,60.33,31.3,0.0,0.0,4.81,12.75,0.0,0.0
ASN,-120,-180,2,22,0.09090909,61.28,-50.93,0.0,0.0,5.27,27.91,0.0,0.0
ASN,-120,-180,4,22,0.18181818,-62.56,26.94,0.0,0.0,22.07,17.04,0.0,0.0
ASN,-120,-180,6,22,0.27272727,-59.07,-52.51,0.0,0.0,4.98,11.13,0.0,0.0
ASN,-120,-150,2,11,0.18181818,-155.03,-36.4,0.0,0.0,1.5,5.73,0.0,0.0
ASN,-120,-150,9,11,0.81818182,-81.51,-67.85,0.0,0.0,4.79,11.25,0.0,0.0
ASN,-120,-120,2,3,0.66666667,-179.11,37.0,0.0,0.0,0.01,0.01,0.0,0.0
ASN,-120,-60,2,5,0.4,-64.67,70.72,0.0,0.0,2.3,43.68,0.0,0.0
ASN,-120,-30,2,19,0.10526316,53.32,40.46,0.0,0.0,6.61,11.14,0.0,0.0
ASN,-120,-30,3,19,0.15789474,51.35,-49.38,0.0,0.0,16.29,11.02,0.0,0.0
ASN,-120,-30,11,19,0.57894737,-61.45,-54.0,0.0,0.0,4.33,18.69,0.0,0.0
ASN,-120,0,5,51,0.09803922,50.25,26.05,0.0,0.0,3.71,14.37,0.0,0.0
ASN,-120,0,5,51,0.09803922,64.64,-28.2,0.0,0.0,3.11,12.01,0.0,0.0
ASN,-120,0,2,51,0.03921569,177.8,60.95,0.0,0.0,18.57,7.26,0.0,0.0
ASN,-120,0,4,51,0.07843137,-65.02,43.47,0.0,0.0,13.89,30.17,0.0,0.0
ASN,-120,0,2,51,0.03921569,-60.33,142.86,0.0,0.0,9.9,16.79,0.0,0.0
ASN,-120,0,33,51,0.64705882,-65.59,-60.9,0.0,0.0,7.61,15.98,0.0,0.0
ASN,-120,30,7,76,0.09210526,61.16,15.73,0.0,0.0,4.46,12.66,0.0,0.0
ASN,-120,30,2,76,0.02631579,70.78,168.39,0.0,0.0,9.83,10.33,0.0,0.0
ASN,-120,30,16,76,0.21052632,65.03,-25.89,0.0,0.0,4.52,6.12,0.0,0.0
ASN,-120,30,5,76,0.06578947,-162.71,32.37,0.0,0.0,5.05,9.72,0.0,0.0
ASN,-120,30,2,76,0.02631579,-166.86,-64.95,0.0,0.0,5.76,49.35,0.0,0.0
ASN,-120,30,4,76,0.05263158,-77.66,81.09,0.0,0.0,8.64,11.31,0.0,0.0
ASN,-120,30,4,76,0.05263158,-73.93,125.74,0.0,0.0,5.48,5.55,0.0,0.0
ASN,-120,30,35,76,0.46052632,-63.87,-64.33,0.0,0.0,7.01,15.45,0.0,0.0
ASN,-120,60,3,28,0.10714286,56.49,-33.71,0.0,0.0,3.24,3.02,0.0,0.0
ASN,-120,60,6,28,0.21428571,-167.0,15.45,0.0,0.0,5.14,17.23,0.0,0.0
ASN,-120,60,3,28,0.10714286,-150.08,-19.28,0.0,0.0,6.83,7.12,0.0,0.0
ASN,-120,60,2,28,0.07142857,-66.04,96.2,0.0,0.0,0.94,18.92,0.0,0.0
ASN,-120,60,12,28,0.42857143,-69.57,-66.05,0.0,0.0,8.53,15.5,0.0,0.0
ASN,-120,90,2,36,0.05555556,42.82,-72.2,0.0,0.0,19.98,33.95,0.0,0.0
ASN,-120,90,2,36,0.05555556,-177.48,46.18,0.0,0.0,0.72,10.18,0.0,0.0
ASN,-120,90,17,36,0.47222222,-172.19,-21.41,0.0,0.0,6.28,11.21,0.0,0.0
ASN,-120,90,4,36,0.11111111,-64.57,64.96,0.0,0.0,7.79,17.06,0.0,0.0
ASN,-120,90,3,36,0.08333333,-69.01,146.01,0.0,0.0,8.13,18.14,0.0,0.0
ASN,-120,90,8,36,0.22222222,-61.33,-59.5,0.0,0.0,6.96,13.28,0.0,0.0
ASN,-120,120,18,79,0.2278481,-175.9,33.86,0.0,0.0,10.22,12.57,0.0,0.0
ASN,-120,120,3,79,0.03797468,-169.14,159.48,0.0,0.0,2.54,10.59,0.0,0.0
ASN,-120,120,34,79,0.43037975,-171.7,-35.92,0.0,0.0,6.14,18.39,0.0,0.0
ASN,-120,120,8,79,0.10126582,-78.65,41.13,0.0,0.0,11.89,26.29,0.0,0.0
ASN,-120,120,13,79,0.16455696,-62.07,-46.15,0.0,0.0,8.83,8.74,0.0,0.0
ASN,-120,150,4,46,0.08695652,60.91,86.31,0.0,0.0,7.29,7.96,0.0,0.0
ASN,-120,150,5,46,0.10869565,-174.22,-57.95,0.0,0.0,3.48,11.94,0.0,0.0
ASN,-120,150,5,46,0.10869565,-60.38,103.89,0.0,0.0,9.04,20.48,0.0,0.0
ASN,-120,150,3,46,0.06521739,-76.18,153.55,0.0,0.0,3.42,13.49,0.0,0.0
ASN,-120,150,27,46,0.58695652,-66.06,-49.1,0.0,0.0,8.92,18.19,0.0,0.0
ASN,-90,-180,25,50,0.5,62.13,25.59,0.0,0.0,3.18,9.03,0.0,0.0
ASN,-90,-180,7,50,0.14,68.62,-29.86,0.0,0.0,3.0,14.03,0.0,0.0
ASN,-90,-180,2,50,0.04,-169.15,18.2,0.0,0.0,5.19,15.53,0.0,0.0
ASN,-90,-180,2,50,0.04,-155.09,-53.63,0.0,0.0,4.5,41.09,0.0,0.0
ASN,-90,-180,2,50,0.04,-63.6,87.49,0.0,0.0,4.54,28.59,0.0,0.0
ASN,-90,-180,10,50,0.2,-60.15,-45.4,0.0,0.0,6.0,18.04,0.0,0.0
ASN,-90,-150,4,7,0.57142857,55.5,19.29,0.0,0.0,8.52,11.84,0.0,0.0
ASN,-90,-120,2,3,0.66666667,-176.18,44.22,0.0,0.0,0.01,0.01,0.0,0.0
ASN,-90,-90,2,4,0.5,-55.53,-75.37,0.0,0.0,5.07,15.84,0.0,0.0
ASN,-90,-60,3,18,0.16666667,-176.41,69.32,0.0,0.0,8.11,6.6,0.0,0.0
ASN,-90,-60,2,18,0.11111111,-175.83,-149.59,0.0,0.0,1.48,17.11,0.0,0.0
ASN,-90,-60,4,18,0.22222222,-84.58,60.57,0.0,0.0,17.04,17.08,0.0,0.0
ASN,-90,-60,4,18,0.22222222,-79.0,158.63,0.0,0.0,6.42,23.12,0.0,0.0
ASN,-90,-60,4,18,0.22222222,-64.24,-24.87,0.0,0.0,4.74,11.71,0.0,0.0
ASN,-90,-30,2,106,0.01886792,54.83,66.39,0.0,0.0,0.12,0.06,0.0,0.0
ASN,-90,-30,4,106,0.03773585,57.91,-52.62,0.0,0.0,4.22,11.35,0.0,0.0
ASN,-90,-30,10,106,0.09433962,-171.35,40.43,0.0,0.0,9.57,12.27,0.0,0.0
ASN,-90,-30,2,106,0.01886792,177.23,-145.08,0.0,0.0,3.51,4.27,0.0,0.0
ASN,-90,-30,13,106,0.12264151,-74.35,73.75,0.0,0.0,10.42,28.09,0.0,0.0
ASN,-90,-30,9,106,0.08490566,-67.45,150.89,0.0,0.0,10.62,21.76,0.0,0.0
ASN,-90,-30,65,106,0.61320755,-71.22,-38.08,0.0,0.0,7.59,18.23,0.0,0.0
ASN,-90,0,21,214,0.09813084,61.63,22.28,0.0,0.0,6.19,9.89,0.0,0.0
ASN,-90,0,2,214,0.00934579,70.67,164.78,0.0,0.0,5.62,7.45,0.0,0.0
ASN,-90,0,31,214,0.14485981,65.2,-29.95,0.0,0.0,4.99,13.5,0.0,0.0
ASN,-90,0,9,214,0.04205607,-155.53,44.54,0.0,0.0,9.95,9.7,0.0,0.0
ASN,-90,0,2,214,0.00934579,-165.38,-131.94,0.0,0.0,3.47,2.63,0.0,0.0
ASN,-90,0,3,214,0.01401869,-175.03,-98.26,0.0,0.0,5.62,9.44,0.0,0.0
ASN,-90,0,27,214,0.12616822,-66.32,51.4,0.0,0.0,9.28,27.88,0.0,0.0
ASN,-90,0,15,214,0.07009346,-64.38,136.51,0.0,0.0,9.69,12.55,0.0,0.0
ASN,-90,0,104,214,0.48598131,-67.5,-40.69,0.0,0.0,7.26,15.42,0.0,0.0
ASN,-90,30,4,65,0.06153846,57.45,12.95,0.0,0.0,7.02,7.55,0.0,0.0
ASN,-90,30,7,65,0.10769231,62.21,-31.15,0.0,0.0,3.61,25.91,0.0,0.0
ASN,-90,30,7,65,0.10769231,-166.25,31.86,0.0,0.0,5.75,10.11,0.0,0.0
ASN,-90,30,3,65,0.04615385,-160.72,-167.46,0.0,0.0,2.19,7.29,0.0,0.0
ASN,-90,30,3,65,0.04615385,-165.19,-11.77,0.0,0.0,0.36,29.8,0.0,0.0
ASN,-90,30,9,65,0.13846154,-65.73,58.31,0.0,0.0,10.67,25.55,0.0,0.0
ASN,-90,30,30,65,0.46153846,-64.62,-41.65,0.0,0.0,9.66,16.53,0.0,0.0
ASN,-90,60,4,28,0.14285714,64.26,-40.51,0.0,0.0,6.75,5.07,0.0,0.0
ASN,-90,60,3,28,0.10714286,-168.42,43.88,0.0,0.0,5.74,7.98,0.0,0.0
ASN,-90,60,2,28,0.07142857,-169.1,-14.66,0.0,0.0,2.98,5.87,0.0,0.0
ASN,-90,60,4,28,0.14285714,-52.66,92.36,0.0,0.0,8.24,23.11,0.0,0.0
ASN,-90,60,6,28,0.21428571,-71.32,154.33,0.0,0.0,8.24,28.58,0.0,0.0
ASN,-90,60,6,28,0.21428571,-63.1,-57.16,0.0,0.0,7.38,19.37,0.0,0.0
ASN,-90,90,17,59,0.28813559,-178.1,24.55,0.0,0.0,4.78,19.67,0.0,0.0
ASN,-90,90,4,59,0.06779661,-177.36,175.16,0.0,0.0,3.43,32.1,0.0,0.0
ASN,-90,90,20,59,0.33898305,-171.02,-26.72,0.0,0.0,6.91,14.26,0.0,0.0
ASN,-90,90,2,59,0.03389831,-79.12,11.39,0.0,0.0,9.7,7.63,0.0,0.0
ASN,-90,90,4,59,0.06779661,-67.86,153.72,0.0,0.0,19.52,31.5,0.0,0.0
ASN,-90,90,11,59,0.18644068,-57.56,-45.67,0.0,0.0,9.91,11.69,0.0,0.0
ASN,-90,120,2,122,0.01639344,53.74,-36.88,0.0,0.0,3.04,23.9,0.0,0.0
ASN,-90,120,24,122,0.19672131,-179.93,18.16,0.0,0.0,6.14,11.76,0.0,0.0
ASN,-90,120,6,122,0.04918033,-176.91,174.54,0.0,0.0,9.54,36.49,0.0,0.0
ASN,-90,120,48,122,0.39344262,-173.16,-40.77,0.0,0.0,5.52,21.56,0.0,0.0
ASN,-90,120,13,122,0.10655738,-80.2,92.24,0.0,0.0,14.88,26.5,0.0,0.0
ASN,-90,120,6,122,0.04918033,-61.76,138.01,0.0,0.0,8.12,16.57,0.0,0.0
ASN,-90,120,23,122,0.18852459,-63.51,-46.39,0.0,0.0,6.91,17.78,0.0,0.0
ASN,-90,150,6,68,0.08823529,75.15,66.56,0.0,0.0,9.19,21.6,0.0,0.0
ASN,-90,150,2,68,0.02941176,58.62,-64.63,0.0,0.0,1.15,7.29,0.0,0.0
ASN,-90,150,9,68,0.13235294,-167.46,50.33,0.0,0.0,8.01,12.25,0.0,0.0
ASN,-90,150,8,68,0.11764706,-175.5,-86.44,0.0,0.0,10.39,7.13,0.0,0.0
ASN,-90,150,6,68,0.08823529,-64.29,55.42,0.0,0.0,14.51,27.93,0.0,0.0
ASN,-90,150,7,68,0.10294118,-84.28,142.58,0.0,0.0,11.91,11.84,0.0,0.0
ASN,-90,150,30,68,0.44117647,-63.32,-50.19,0.0,0.0,6.58,19.19,0.0,0.0
ASN,-60,-180,4,11,0.36363636,66.82,30.83,0.0,0.0,6.01,15.97,0.0,0.0
ASN,-60,-180,5,11,0.45454545,-74.74,-41.96,0.0,0.0,11.36,23.77,0.0,0.0
ASN,-60,-60,20,133,0.15037594,-172.65,47.93,0.0,0.0,8.19,15.0,0.0,0.0
ASN,-60,-60,6,133,0.04511278,-162.99,166.21,0.0,0.0,15.13,23.08,0.0,0.0
ASN,-60,-60,16,133,0.12030075,-162.28,-84.92,0.0,0.0,11.97,20.35,0.0,0.0
ASN,-60,-60,15,133,0.11278195,-81.85,26.01,0.0,0.0,15.03,24.32,0.0,0.0
ASN,-60,-60,17,133,0.12781955,-73.2,161.31,0.0,0.0,6.26,13.32,0.0,0.0
ASN,-60,-60,58,133,0.43609023,-72.56,-29.21,0.0,0.0,6.8,14.34,0.0,0.0
ASN,-60,-30,10,549,0.01821494,57.02,31.37,0.0,0.0,9.73,19.88,0.0,0.0
ASN,-60,-30,3,549,0.00546448,59.78,158.98,0.0,0.0,17.65,24.45,0.0,0.0
ASN,-60,-30,17,549,0.03096539,57.79,-40.8,0.0,0.0,10.25,17.19,0.0,0.0
ASN,-60,-30,57,549,0.10382514,-172.38,55.43,0.0,0.0,9.88,13.0,0.0,0.0
ASN,-60,-30,6,549,0.01092896,-166.07,-146.45,0.0,0.0,8.11,36.71,0.0,0.0
ASN,-60,-30,40,549,0.07285974,-173.59,-95.51,0.0,0.0,11.11,17.44,0.0,0.0
ASN,-60,-30,57,549,0.10382514,-74.85,32.47,0.0,0.0,11.12,25.25,0.0,0.0
ASN,-60,-30,61,549,0.11111111,-71.06,158.32,0.0,0.0,8.23,13.6,0.0,0.0
ASN,-60,-30,298,549,0.5428051,-72.39,-29.12,0.0,0.0,6.92,13.52,0.0,0.0
ASN,-60,0,5,56,0.08928571,60.67,11.61,0.0,0.0,2.62,7.38,0.0,0.0
ASN,-60,0,3,56,0.05357143,62.23,-171.55,0.0,0.0,6.61,17.46,0.0,0.0
ASN,-60,0,8,56,0.14285714,54.42,-60.53,0.0,0.0,9.98,14.14,0.0,0.0
ASN,-60,0,2,56,0.03571429,-169.68,54.74,0.0,0.0,3.7,4.91,0.0,0.0
ASN,-60,0,2,56,0.03571429,-147.46,-135.54,0.0,0.0,0.05,0.04,0.0,0.0
ASN,-60,0,2,56,0.03571429,-162.51,-93.19,0.0,0.0,11.79,16.81,0.0,0.0
ASN,-60,0,5,56,0.08928571,-66.39,57.11,0.0,0.0,6.72,27.84,0.0,0.0
ASN,-60,0,6,56,0.10714286,-66.12,161.38,0.0,0.0,2.85,19.33,0.0,0.0
ASN,-60,0,23,56,0.41071429,-68.09,-36.44,0.0,0.0,9.7,13.0,0.0,0.0
ASN,-60,30,2,4,0.5,-178.58,60.04,0.0,0.0,2.79,19.1,0.0,0.0
ASN,-60,60,2,5,0.4,64.02,-45.16,0.0,0.0,1.0,1.75,0.0,0.0
ASN,-60,90,6,15,0.4,-172.56,42.72,0.0,0.0,7.4,21.36,0.0,0.0
ASN,-60,90,2,15,0.13333333,-179.0,-179.06,0.0,0.0,2.91,18.55,0.0,0.0
ASN,-60,90,6,15,0.4,-170.22,-30.82,0.0,0.0,10.77,16.53,0.0,0.0
ASN,-60,120,19,68,0.27941176,-179.56,45.0,0.0,0.0,6.04,16.21,0.0,0.0
ASN,-60,120,33,68,0.48529412,-172.6,-51.84,0.0,0.0,5.62,18.12,0.0,0.0
ASN,-60,120,2,68,0.02941176,-58.09,143.26,0.0,0.0,3.94,7.23,0.0,0.0
ASN,-60,120,12,68,0.17647059,-75.85,-26.47,0.0,0.0,11.65,10.74,0.0,0.0
ASN,-60,150,8,75,0.10666667,74.01,72.29,0.0,0.0,9.72,7.38,0.0,0.0
ASN,-60,150,6,75,0.08,67.94,-71.92,0.0,0.0,12.93,10.69,0.0,0.0
ASN,-60,150,5,75,0.06666667,-164.18,25.2,0.0,0.0,4.08,10.9,0.0,0.0
ASN,-60,150,12,75,0.16,-169.44,-72.76,0.0,0.0,7.18,21.53,0.0,0.0
ASN,-60,150,10,75,0.13333333,-64.14,24.9,0.0,0.0,7.61,24.98,0.0,0.0
ASN,-60,150,4,75,0.05333333,-68.33,164.66,0.0,0.0,4.94,10.72,0.0,0.0
ASN,-60,150,29,75,0.38666667,-65.57,-35.06,0.0,0.0,8.72,23.79,0.0,0.0
ASN,-30,-60,2,11,0.18181818,-154.65,-129.88,0.0,0.0,0.02,0.01,0.0,0.0
ASN,-30,-60,5,11,0.45454545,-154.1,-79.26,0.0,0.0,13.8,16.13,0.0,0.0
ASN,-30,-30,2,3,0.66666667,-48.21,80.5,0.0,0.0,5.68,29.27,0.0,0.0
ASN,-30,90,4,6,0.66666667,-69.8,107.39,0.0,0.0,4.47,5.72,0.0,0.0
ASN,-30,120,2,3,0.66666667,-172.49,-45.61,0.0,0.0,2.21,13.04,0.0,0.0
ASN,30,-30,2,5,0.4,-79.19,148.93,0.0,0.0,0.0,0.0,0.0,0.0
ASN,30,-30,2,5,0.4,-78.81,-36.53,0.0,0.0,36.86,36.53,0.0,0.0
ASN,30,30,2,4,0.5,-88.12,-46.95,0.0,0.0,18.12,13.95,0.0,0.0
ASN,30,60,2,10,0.2,50.19,63.61,0.0,0.0,3.12,28.18,0.0,0.0
ASN,30,60,4,10,0.4,-166.39,16.83,0.0,0.0,3.5,16.72,0.0,0.0
ASN,30,60,2,10,0.2,-60.94,-69.14,0.0,0.0,17.29,17.33,0.0,0.0
ASN,60,0,4,22,0.18181818,-59.17,49.73,0.0,0.0,5.84,35.11,0.0,0.0
ASN,60,0,2,22,0.09090909,-56.11,125.61,0.0,0.0,9.84,2.41,0.0,0.0
ASN,60,0,15,22,0.68181818,-69.02,-45.28,0.0,0.0,8.44,18.23,0.0,0.0
ASN,60,30,29,99,0.29292929,-160.07,36.25,0.0,0.0,6.24,12.99,0.0,0.0
ASN,60,30,4,99,0.04040404,-168.12,-151.73,0.0,0.0,12.35,15.36,0.0,0.0
ASN,60,30,4,99,0.04040404,-147.16,-61.38,0.0,0.0,6.26,36.62,0.0,0.0
ASN,60,30,11,99,0.11111111,-71.55,84.34,0.0,0.0,17.65,20.95,0.0,0.0
ASN,60,30,9,99,0.09090909,-62.27,128.76,0.0,0.0,8.79,7.08,0.0,0.0
ASN,60,30,42,99,0.42424242,-63.63,-42.33,0.0,0.0,6.81,14.68,0.0,0.0
ASN,60,60,23,79,0.29113924,-162.25,32.55,0.0,0.0,7.65,8.84,0.0,0.0
ASN,60,60,3,79,0.03797468,-166.34,-164.47,0.0,0.0,5.73,11.79,0.0,0.0
ASN,60,60,6,79,0.07594937,-156.69,-60.16,0.0,0.0,4.93,39.59,0.0,0.0
ASN,60,60,11,79,0.13924051,-64.81,82.98,0.0,0.0,9.35,25.25,0.0,0.0
ASN,60,60,5,79,0.06329114,-58.44,129.7,0.0,0.0,5.24,8.25,0.0,0.0
ASN,60,60,31,79,0.39240506,-63.7,-43.6,0.0,0.0,7.32,15.06,0.0,0.0
ASN,60,120,2,4,0.5,-99.5,-53.89,0.0,0.0,13.02,10.74,0.0,0.0
ASN,90,0,3,9,0.33333333,-142.57,38.41,0.0,0.0,23.81,5.75,0.0,0.0
ASN,90,0,3,9,0.33333333,-69.37,-40.22,0.0,0.0,6.27,11.38,0.0,0.0
ASN,90,30,2,4,0.5,-75.74,-45.14,0.0,0.0,24.77,23.1,0.0,0.0
ASP,-180,-180,4,10,0.4,55.18,64.17,0.0,0.0,5.26,9.66,0.0,0.0
ASP,-180,-180,2,10,0.2,60.79,-123.32,0.0,0.0,2.76,0.94,0.0,0.0
ASP,-180,-180,3,10,0.3,-155.09,-7.35,0.0,0.0,6.11,6.67,0.0,0.0
ASP,-180,120,2,7,0.28571429,179.43,22.56,0.0,0.0,4.59,13.45,0.0,0.0
ASP,-180,120,2,7,0.28571429,-176.18,-164.07,0.0,0.0,10.52,19.1,0.0,0.0
ASP,-180,120,2,7,0.28571429,-101.54,-46.87,0.0,0.0,12.37,6.66,0.0,0.0
ASP,-180,150,2,8,0.25,-170.91,20.66,0.0,0.0,6.98,12.47,0.0,0.0
ASP,-180,150,5,8,0.625,-158.85,-23.79,0.0,0.0,7.19,18.43,0.0,0.0
ASP,-150,-180,16,41,0.3902439,57.77,43.01,0.0,0.0,6.53,18.39,0.0,0.0
